date,chain,total_usd
2024-06-25,Algorand,84793270.0
2024-06-26,Algorand,85441918.0
2024-06-27,Algorand,85147179.0
2024-06-28,Algorand,84149691.0
2024-06-29,Algorand,83497104.0
2024-06-30,Algorand,83584421.0
2024-07-01,Algorand,83520901.0
2024-07-02,Algorand,85037980.0
2024-07-03,Algorand,81581610.0
2024-07-04,Algorand,82126399.0
2024-07-05,Algorand,82301417.0
2024-07-06,Algorand,83269704.0
2024-07-07,Algorand,82253019.0
2024-07-08,Algorand,82271515.0
2024-07-09,Algorand,84174901.0
2024-07-10,Algorand,83111287.0
2024-07-11,Algorand,79186266.0
2024-07-12,Algorand,79870684.0
2024-07-13,Algorand,80508193.0
2024-07-14,Algorand,79752097.0
2024-07-15,Algorand,79771365.0
2024-07-16,Algorand,81227956.0
2024-07-17,Algorand,80656690.0
2024-07-18,Algorand,80867748.0
2024-07-19,Algorand,81559090.0
2024-07-20,Algorand,82619471.0
2024-07-21,Algorand,80836004.0
2024-07-22,Algorand,80859726.0
2024-07-23,Algorand,81269271.0
2024-07-24,Algorand,82345234.0
2024-07-25,Algorand,81914706.0
2024-07-26,Algorand,82435812.0
2024-07-27,Algorand,82155896.0
2024-07-28,Algorand,82164258.0
2024-07-29,Algorand,82166727.0
2024-07-30,Algorand,83175585.0
2024-07-31,Algorand,84092207.0
2024-08-01,Algorand,83680621.0
2024-08-02,Algorand,84454350.0
2024-08-03,Algorand,84742807.0
2024-08-04,Algorand,84742807.0
2024-08-05,Algorand,84742807.0
2024-08-06,Algorand,86455127.0
2024-08-07,Algorand,87468528.0
2024-08-08,Algorand,89421794.0
2024-08-09,Algorand,90709854.0
2024-08-10,Algorand,89849415.0
2024-08-11,Algorand,89659424.0
2024-08-12,Algorand,89948386.0
2024-08-13,Algorand,90476111.0
2024-08-14,Algorand,92732150.0
2024-08-15,Algorand,93036703.0
2024-08-16,Algorand,93170156.0
2024-08-17,Algorand,94741061.0
2024-08-18,Algorand,93808129.0
2024-08-19,Algorand,93802184.0
2024-08-20,Algorand,95043198.0
2024-08-21,Algorand,94656360.0
2024-08-22,Algorand,97571841.0
2024-08-23,Algorand,98718471.0
2024-08-24,Algorand,100851487.0
2024-08-25,Algorand,101070118.0
2024-08-26,Algorand,100957182.0
2024-08-27,Algorand,102259409.0
2024-08-28,Algorand,103655611.0
2024-08-29,Algorand,106804905.0
2024-08-30,Algorand,106703117.0
2024-08-31,Algorand,108336440.0
2024-09-01,Algorand,107004478.0
2024-09-02,Algorand,107293821.0
2024-09-03,Algorand,107328080.0
2024-09-04,Algorand,109464692.0
2024-09-05,Algorand,99094446.0
2024-09-06,Algorand,99737167.0
2024-09-07,Algorand,100613536.0
2024-09-08,Algorand,100575028.0
2024-09-09,Algorand,100601827.0
2024-09-10,Algorand,102361340.0
2024-09-11,Algorand,102965578.0
2024-09-12,Algorand,103735705.0
2024-09-13,Algorand,103800841.0
2024-09-14,Algorand,106287367.0
2024-09-15,Algorand,106298812.0
2024-09-16,Algorand,106300873.0
2024-09-17,Algorand,107191416.0
2024-09-18,Algorand,106784642.0
2024-09-19,Algorand,106957078.0
2024-09-20,Algorand,107944804.0
2024-09-21,Algorand,108773986.0
2024-09-22,Algorand,108910858.0
2024-09-23,Algorand,108800029.0
2024-09-24,Algorand,109153971.0
2024-09-25,Algorand,110001516.0
2024-09-26,Algorand,112610897.0
2024-09-27,Algorand,112419982.0
2024-09-28,Algorand,111809788.0
2024-09-29,Algorand,111844807.0
2024-09-30,Algorand,111739559.0
2024-10-01,Algorand,113551332.0
2024-10-02,Algorand,113871334.0
2024-10-03,Algorand,113814556.0
2024-10-04,Algorand,114184682.0
2024-10-05,Algorand,114697287.0
2024-10-06,Algorand,116033636.0
2024-10-07,Algorand,115510024.0
2024-10-08,Algorand,116349812.0
2024-10-09,Algorand,116801482.0
2024-10-10,Algorand,117404470.0
2024-10-11,Algorand,117409327.0
2024-10-12,Algorand,118416498.0
2024-10-13,Algorand,118926276.0
2024-10-14,Algorand,119165128.0
2024-10-15,Algorand,118647370.0
2024-10-16,Algorand,121505419.0
2024-10-17,Algorand,127758388.0
2024-10-18,Algorand,128471391.0
2024-10-19,Algorand,131059570.0
2024-10-20,Algorand,130758442.0
2024-10-21,Algorand,129766302.0
2024-10-22,Algorand,129851163.0
2024-10-23,Algorand,130770850.0
2024-10-24,Algorand,132030978.0
2024-10-25,Algorand,131772101.0
2024-10-26,Algorand,133181189.0
2024-10-27,Algorand,133231512.0
2024-10-28,Algorand,133044716.0
2024-10-29,Algorand,133199815.0
2024-10-30,Algorand,134196754.0
2024-10-31,Algorand,135117147.0
2024-11-01,Algorand,133111706.0
2024-11-02,Algorand,49030115.0
2024-11-03,Algorand,47001986.0
2024-11-04,Algorand,47079699.0
2024-11-05,Algorand,37938105.0
2024-11-06,Algorand,38542101.0
2024-11-07,Algorand,39646153.0
2024-11-08,Algorand,36702973.0
2024-11-09,Algorand,37828977.0
2024-11-10,Algorand,37745381.0
2024-11-11,Algorand,37941047.0
2024-11-12,Algorand,40304418.0
2024-11-13,Algorand,39422940.0
2024-11-14,Algorand,40261909.0
2024-11-15,Algorand,40312575.0
2024-11-16,Algorand,41530727.0
2024-11-17,Algorand,41558371.0
2024-11-18,Algorand,41567981.0
2024-11-19,Algorand,41777917.0
2024-11-20,Algorand,41237514.0
2024-11-21,Algorand,44390474.0
2024-11-22,Algorand,42488489.0
2024-11-23,Algorand,45076275.0
2024-11-24,Algorand,45169846.0
2024-11-25,Algorand,44562836.0
2024-11-26,Algorand,44293272.0
2024-11-27,Algorand,45949004.0
2024-11-28,Algorand,46318705.0
2024-11-29,Algorand,46286724.0
2024-11-30,Algorand,46386438.0
2024-12-01,Algorand,46898534.0
2024-12-02,Algorand,46900534.0
2024-12-03,Algorand,46119888.0
2024-12-04,Algorand,49077069.0
2024-12-05,Algorand,51189795.0
2024-12-06,Algorand,50152058.0
2024-12-07,Algorand,49582424.0
2024-12-08,Algorand,49587607.0
2024-12-09,Algorand,49540908.0
2024-12-10,Algorand,50601615.0
2024-12-11,Algorand,50295968.0
2024-12-12,Algorand,50604556.0
2024-12-13,Algorand,50686105.0
2024-12-14,Algorand,51245411.0
2024-12-15,Algorand,51295981.0
2024-12-16,Algorand,51214587.0
2024-12-17,Algorand,50741957.0
2024-12-18,Algorand,51821085.0
2024-12-19,Algorand,52347036.0
2024-12-20,Algorand,52201790.0
2024-12-21,Algorand,52467316.0
2024-12-22,Algorand,52522576.0
2024-12-23,Algorand,53081105.0
2024-12-24,Algorand,52727107.0
2024-12-25,Algorand,55034632.0
2024-12-26,Algorand,55582437.0
2024-12-27,Algorand,56507759.0
2024-12-28,Algorand,55959609.0
2024-12-29,Algorand,55935191.0
2024-12-30,Algorand,55899493.0
2024-12-31,Algorand,55587966.0
2025-01-01,Algorand,60477653.0
2025-01-02,Algorand,58214226.0
2025-01-03,Algorand,57963671.0
2025-01-04,Algorand,58463511.0
2025-01-05,Algorand,56967889.0
2025-01-06,Algorand,57451132.0
2025-01-07,Algorand,53308064.0
2025-01-08,Algorand,55114259.0
2025-01-09,Algorand,56776496.0
2025-01-10,Algorand,59647564.0
2025-01-11,Algorand,55441179.0
2025-01-12,Algorand,55429427.0
2025-01-13,Algorand,57433824.0
2025-01-14,Algorand,57457393.0
2025-01-15,Algorand,59505319.0
2025-01-16,Algorand,62771585.0
2025-01-17,Algorand,64854682.0
2025-01-18,Algorand,64807685.0
2025-01-19,Algorand,65807894.0
2025-01-20,Algorand,68827910.0
2025-01-21,Algorand,66139811.0
2025-01-22,Algorand,70174036.0
2025-01-23,Algorand,73198613.0
2025-01-24,Algorand,74026304.0
2025-01-25,Algorand,76337291.0
2025-01-26,Algorand,77340127.0
2025-01-27,Algorand,78333742.0
2025-01-28,Algorand,81208623.0
2025-01-29,Algorand,81698441.0
2025-01-30,Algorand,83960891.0
2025-01-31,Algorand,84957573.0
2025-02-01,Algorand,81081379.0
2025-02-02,Algorand,82878907.0
2025-02-03,Algorand,83880207.0
2025-02-04,Algorand,87169926.0
2025-02-05,Algorand,94440814.0
2025-02-06,Algorand,98001530.0
2025-02-07,Algorand,100564433.0
2025-02-08,Algorand,106040031.0
2025-02-09,Algorand,106037421.0
2025-02-10,Algorand,106034783.0
2025-02-11,Algorand,108176716.0
2025-02-12,Algorand,108675162.0
2025-02-13,Algorand,110553176.0
2025-02-14,Algorand,113514137.0
2025-02-15,Algorand,94003108.0
2025-02-16,Algorand,94013459.0
2025-02-17,Algorand,94007168.0
2025-02-18,Algorand,93994327.0
2025-02-19,Algorand,97375259.0
2025-02-20,Algorand,99437985.0
2025-02-21,Algorand,99686020.0
2025-02-22,Algorand,110201006.0
2025-02-23,Algorand,108677246.0
2025-02-24,Algorand,109672454.0
2025-02-25,Algorand,102598477.0
2025-02-26,Algorand,104678896.0
2025-02-27,Algorand,104164180.0
2025-02-28,Algorand,106160808.0
2025-03-01,Algorand,103234878.0
2025-03-02,Algorand,103243082.0
2025-03-03,Algorand,102973650.0
2025-03-04,Algorand,103791966.0
2025-03-05,Algorand,105799301.0
2025-03-06,Algorand,106940802.0
2025-03-07,Algorand,107605218.0
2025-03-08,Algorand,113598285.0
2025-03-09,Algorand,113599357.0
2025-03-10,Algorand,114589924.0
2025-03-11,Algorand,112166701.0
2025-03-12,Algorand,114947503.0
2025-03-13,Algorand,118839963.0
2025-03-14,Algorand,113174094.0
2025-03-15,Algorand,117307837.0
2025-03-16,Algorand,118302091.0
2025-03-17,Algorand,118295567.0
2025-03-18,Algorand,120676041.0
2025-03-19,Algorand,125194437.0
2025-03-20,Algorand,124144801.0
2025-03-21,Algorand,125543803.0
2025-03-22,Algorand,131372420.0
2025-03-23,Algorand,131373254.0
2025-03-24,Algorand,132381499.0
2025-03-25,Algorand,131931289.0
2025-03-26,Algorand,130399193.0
2025-03-27,Algorand,135526754.0
2025-03-28,Algorand,133528103.0
2025-03-29,Algorand,133341667.0
2025-03-30,Algorand,134340526.0
2025-03-31,Algorand,134333264.0
2025-04-01,Algorand,134897038.0
2025-04-02,Algorand,133284786.0
2025-04-03,Algorand,135757503.0
2025-04-04,Algorand,135425068.0
2025-04-05,Algorand,134803454.0
2025-04-06,Algorand,135469566.0
2025-04-07,Algorand,135476109.0
2025-04-08,Algorand,135053988.0
2025-04-09,Algorand,136000973.0
2025-04-10,Algorand,137094177.0
2025-04-11,Algorand,134371470.0
2025-04-12,Algorand,132550376.0
2025-04-13,Algorand,131699906.0
2025-04-14,Algorand,131704712.0
2025-04-15,Algorand,131321784.0
2025-04-16,Algorand,132438689.0
2025-04-17,Algorand,134357612.0
2025-04-18,Algorand,136176789.0
2025-04-19,Algorand,136177931.0
2025-04-20,Algorand,136178907.0
2025-04-21,Algorand,136183847.0
2025-04-22,Algorand,137562125.0
2025-04-23,Algorand,138964844.0
2025-04-24,Algorand,139238865.0
2025-04-25,Algorand,135414053.0
2025-04-26,Algorand,136127937.0
2025-04-27,Algorand,135917755.0
2025-04-28,Algorand,137278462.0
2025-04-29,Algorand,138636051.0
2025-04-30,Algorand,140877149.0
2025-05-01,Algorand,142146985.0
2025-05-02,Algorand,139889107.0
2025-05-03,Algorand,148646250.0
2025-05-04,Algorand,149143756.0
2025-05-05,Algorand,149144009.0
2025-05-06,Algorand,149426540.0
2025-05-07,Algorand,149164941.0
2025-05-08,Algorand,152523596.0
2025-05-09,Algorand,152644838.0
2025-05-10,Algorand,153025508.0
2025-05-11,Algorand,152679755.0
2025-05-12,Algorand,153172147.0
2025-05-13,Algorand,153180058.0
2025-05-14,Algorand,156299251.0
2025-05-15,Algorand,156296611.0
2025-05-16,Algorand,157240230.0
2025-05-17,Algorand,158171380.0
2025-05-18,Algorand,158179080.0
2025-05-19,Algorand,158171380.0
2025-05-20,Algorand,158952530.0
2025-05-21,Algorand,162224332.0
2025-05-22,Algorand,162878772.0
2025-05-23,Algorand,162194008.0
2025-05-24,Algorand,160851251.0
2025-05-25,Algorand,160856046.0
2025-05-26,Algorand,160855087.0
2025-05-27,Algorand,65771125.0
2025-05-28,Algorand,40732201.0
2025-05-29,Algorand,42846098.0
2025-05-30,Algorand,43560537.0
2025-05-31,Algorand,43460302.0
2025-06-01,Algorand,44460270.0
2025-06-02,Algorand,44459271.0
2025-06-03,Algorand,46407718.0
2025-06-04,Algorand,47057290.0
2025-06-05,Algorand,48057749.0
2025-06-06,Algorand,49087382.0
2025-06-07,Algorand,50274809.0
2025-06-08,Algorand,50272248.0
2025-06-09,Algorand,51271489.0
2025-06-10,Algorand,52751031.0
2025-06-11,Algorand,52703002.0
2025-06-12,Algorand,53285350.0
2025-06-13,Algorand,53852958.0
2025-06-14,Algorand,54892752.0
2025-06-15,Algorand,54895172.0
2025-06-16,Algorand,54897431.0
2025-06-17,Algorand,54827998.0
2025-06-18,Algorand,57589428.0
2025-06-19,Algorand,55783245.0
2025-06-20,Algorand,55071666.0
2025-06-21,Algorand,57816238.0
2025-06-22,Algorand,57815728.0
2025-06-23,Algorand,57320606.0
2025-06-24,Algorand,56656928.0
2025-06-25,Algorand,62800308.0
2025-06-26,Algorand,64247040.0
2025-06-27,Algorand,64914632.0
2025-06-28,Algorand,65061572.0
2025-06-29,Algorand,65065728.0
2025-06-30,Algorand,65061572.0
2025-07-01,Algorand,63334856.0
2025-07-02,Algorand,64978534.0
2025-07-03,Algorand,66545458.0
2025-07-04,Algorand,66892247.0
2025-07-05,Algorand,66893496.0
2025-07-06,Algorand,66893365.0
2025-07-07,Algorand,66887013.0
2025-07-08,Algorand,67854795.0
2025-07-09,Algorand,68952864.0
2025-07-10,Algorand,68904648.0
2025-07-11,Algorand,74968784.0
2025-07-12,Algorand,96428832.0
2025-07-13,Algorand,119435823.0
2025-07-14,Algorand,134433687.0
2025-07-15,Algorand,132887620.0
2025-07-16,Algorand,69496637.0
2025-07-17,Algorand,74026216.0
2025-07-18,Algorand,73444237.0
2025-07-19,Algorand,70902053.0
2025-07-20,Algorand,71402074.0
2025-07-21,Algorand,72402047.0
2025-07-22,Algorand,76316561.0
2025-07-23,Algorand,75941275.0
2025-07-24,Algorand,78723933.0
2025-07-25,Algorand,78702276.0
2025-07-26,Algorand,75308161.0
2025-07-27,Algorand,76307742.0
2025-07-28,Algorand,76306373.0
2025-07-29,Algorand,76655760.0
2025-07-30,Algorand,79034648.0
2025-07-31,Algorand,78269841.0
2025-08-01,Algorand,77786310.0
2025-08-02,Algorand,78107140.0
2025-08-03,Algorand,78605423.0
2025-08-04,Algorand,78613060.0
2025-08-05,Algorand,50782234.0
2025-08-06,Algorand,49058711.0
2025-08-07,Algorand,51521641.0
2025-08-08,Algorand,52030063.0
2025-08-09,Algorand,52460667.0
2025-08-10,Algorand,52455841.0
2025-08-11,Algorand,52460886.0
2025-08-12,Algorand,54734060.0
2025-08-13,Algorand,55181724.0
2025-08-14,Algorand,56643497.0
2025-08-15,Algorand,57760316.0
2025-08-16,Algorand,58160969.0
2025-08-17,Algorand,58161767.0
2025-08-18,Algorand,75871596.0
2025-08-19,Algorand,67088706.0
2025-08-20,Algorand,66173975.0
2025-08-21,Algorand,66173828.0
2025-08-22,Algorand,52373920.0
2025-08-23,Algorand,52374087.0
2025-08-24,Algorand,51726890.0
2025-08-25,Algorand,52070110.0
2025-08-26,Algorand,50460331.0
2025-08-27,Algorand,54373147.0
2025-08-28,Algorand,52675606.0
2025-08-29,Algorand,53005981.0
2025-08-30,Algorand,54029067.0
2025-08-31,Algorand,55028761.0
2025-09-01,Algorand,54983322.0
2025-09-02,Algorand,54983646.0
2025-09-03,Algorand,55414071.0
2025-09-04,Algorand,56008326.0
2025-09-05,Algorand,56089049.0
2025-09-06,Algorand,56464679.0
2025-09-07,Algorand,56468830.0
2025-09-08,Algorand,56969285.0
2025-09-09,Algorand,43141439.0
2025-09-10,Algorand,43137951.0
2025-09-11,Algorand,45764476.0
2025-09-12,Algorand,45709725.0
2025-09-13,Algorand,44253523.0
2025-09-14,Algorand,44245804.0
2025-09-15,Algorand,44241771.0
2025-09-16,Algorand,45026932.0
2025-09-17,Algorand,46669418.0
2025-09-18,Algorand,46673199.0
2025-09-19,Algorand,42419384.0
2025-09-20,Algorand,40958063.0
2025-09-21,Algorand,40958820.0
2025-09-22,Algorand,41459674.0
2025-09-23,Algorand,42987715.0
2025-09-24,Algorand,43947561.0
2025-09-25,Algorand,44121440.0
2025-09-26,Algorand,43030462.0
2025-09-27,Algorand,46256417.0
2025-09-28,Algorand,46256146.0
2025-09-29,Algorand,46260615.0
2025-09-30,Algorand,46344014.0
2025-10-01,Algorand,50373994.0
2025-10-02,Algorand,53652762.0
2025-10-03,Algorand,52537645.0
2025-10-04,Algorand,52632688.0
2025-10-05,Algorand,52637378.0
2025-10-06,Algorand,52632851.0
2025-10-07,Algorand,42666018.0
2025-10-08,Algorand,43894714.0
2025-10-09,Algorand,43892653.0
2025-10-10,Algorand,43798710.0
2025-10-11,Algorand,42278505.0
2025-10-12,Algorand,46246884.0
2025-10-13,Algorand,46250099.0
2025-10-14,Algorand,46157510.0
2025-10-15,Algorand,46576280.0
2025-10-16,Algorand,46411805.0
2025-10-17,Algorand,44388487.0
2025-10-18,Algorand,42943685.0
2025-10-19,Algorand,42946547.0
2025-10-20,Algorand,42944815.0
2025-10-21,Algorand,47486886.0
2025-10-22,Algorand,45753679.0
2025-10-23,Algorand,47178429.0
2025-10-24,Algorand,47531814.0
2025-10-25,Algorand,46295536.0
2025-10-26,Algorand,46248607.0
2025-10-27,Algorand,46253084.0
2025-10-28,Algorand,46464321.0
2025-10-29,Algorand,48931361.0
2025-10-30,Algorand,47248162.0
2025-10-31,Algorand,40833414.0
2025-11-01,Algorand,43750236.0
2025-11-02,Algorand,43796683.0
2025-11-03,Algorand,43792284.0
2025-11-04,Algorand,44205143.73
2021-06-25,Arbitrum,560.0
2021-06-26,Arbitrum,563.0
2021-06-27,Arbitrum,563.0
2021-06-28,Arbitrum,563.0
2021-06-29,Arbitrum,563.0
2021-06-30,Arbitrum,561.0
2021-07-01,Arbitrum,563.0
2021-07-02,Arbitrum,614.0
2021-07-03,Arbitrum,613.0
2021-07-04,Arbitrum,613.0
2021-07-05,Arbitrum,612.0
2021-07-06,Arbitrum,762.0
2021-07-07,Arbitrum,763.0
2021-07-08,Arbitrum,806.0
2021-07-09,Arbitrum,859.0
2021-07-10,Arbitrum,857.0
2021-07-11,Arbitrum,858.0
2021-07-12,Arbitrum,857.0
2021-07-13,Arbitrum,859.0
2021-07-14,Arbitrum,857.0
2021-07-15,Arbitrum,857.0
2021-07-16,Arbitrum,10897.0
2021-07-17,Arbitrum,10843.0
2021-07-18,Arbitrum,10856.0
2021-07-19,Arbitrum,10911.0
2021-07-20,Arbitrum,10866.0
2021-07-21,Arbitrum,10890.0
2021-07-22,Arbitrum,10939.0
2021-07-23,Arbitrum,10884.0
2021-07-24,Arbitrum,10864.0
2021-07-25,Arbitrum,11383.0
2021-07-26,Arbitrum,11422.0
2021-07-27,Arbitrum,11297.0
2021-07-28,Arbitrum,11402.0
2021-07-29,Arbitrum,11371.0
2021-07-30,Arbitrum,11333.0
2021-07-31,Arbitrum,11428.0
2021-08-01,Arbitrum,11351.0
2021-08-02,Arbitrum,11344.0
2021-08-03,Arbitrum,11361.0
2021-08-04,Arbitrum,11352.0
2021-08-05,Arbitrum,11362.0
2021-08-06,Arbitrum,11346.0
2021-08-07,Arbitrum,11366.0
2021-08-08,Arbitrum,11373.0
2021-08-09,Arbitrum,11369.0
2021-08-10,Arbitrum,11362.0
2021-08-11,Arbitrum,11368.0
2021-08-12,Arbitrum,11360.0
2021-08-13,Arbitrum,11373.0
2021-08-14,Arbitrum,11477.0
2021-08-15,Arbitrum,11464.0
2021-08-16,Arbitrum,11449.0
2021-08-17,Arbitrum,11461.0
2021-08-18,Arbitrum,21399.0
2021-08-19,Arbitrum,21628.0
2021-08-20,Arbitrum,21782.0
2021-08-21,Arbitrum,21696.0
2021-08-22,Arbitrum,21660.0
2021-08-23,Arbitrum,24179.0
2021-08-24,Arbitrum,24191.0
2021-08-25,Arbitrum,24679.0
2021-08-26,Arbitrum,24997.0
2021-08-27,Arbitrum,25026.0
2021-08-28,Arbitrum,24996.0
2021-08-29,Arbitrum,25060.0
2021-08-30,Arbitrum,28408.0
2021-08-31,Arbitrum,79142.0
2021-09-01,Arbitrum,2534934.0
2021-09-02,Arbitrum,4918815.0
2021-09-03,Arbitrum,12823515.0
2021-09-04,Arbitrum,20118488.0
2021-09-05,Arbitrum,23290949.0
2021-09-06,Arbitrum,28816087.0
2021-09-07,Arbitrum,31514503.0
2021-09-08,Arbitrum,32034977.0
2021-09-09,Arbitrum,35693186.0
2021-09-10,Arbitrum,37404935.0
2021-09-11,Arbitrum,40245156.0
2021-09-12,Arbitrum,48960172.0
2021-09-13,Arbitrum,66356372.0
2021-09-14,Arbitrum,74144677.0
2021-09-15,Arbitrum,82471158.0
2021-09-16,Arbitrum,140822344.0
2021-09-17,Arbitrum,208816425.0
2021-09-18,Arbitrum,219223380.0
2021-09-19,Arbitrum,231954007.0
2021-09-20,Arbitrum,246188807.0
2021-09-21,Arbitrum,258739170.0
2021-09-22,Arbitrum,260940253.0
2021-09-23,Arbitrum,295907510.0
2021-09-24,Arbitrum,311953356.0
2021-09-25,Arbitrum,323174808.0
2021-09-26,Arbitrum,330351648.0
2021-09-27,Arbitrum,359653385.0
2021-09-28,Arbitrum,354207346.0
2021-09-29,Arbitrum,359613423.0
2021-09-30,Arbitrum,365507662.0
2021-10-01,Arbitrum,366344293.0
2021-10-02,Arbitrum,369081781.0
2021-10-03,Arbitrum,390357016.0
2021-10-04,Arbitrum,423142559.0
2021-10-05,Arbitrum,426321145.0
2021-10-06,Arbitrum,450479294.0
2021-10-07,Arbitrum,486425251.0
2021-10-08,Arbitrum,494241241.0
2021-10-09,Arbitrum,564427644.0
2021-10-10,Arbitrum,590148457.0
2021-10-11,Arbitrum,614769053.0
2021-10-12,Arbitrum,635956012.0
2021-10-13,Arbitrum,665216077.0
2021-10-14,Arbitrum,695728332.0
2021-10-15,Arbitrum,700371752.0
2021-10-16,Arbitrum,719219733.0
2021-10-17,Arbitrum,733406197.0
2021-10-18,Arbitrum,754720420.0
2021-10-19,Arbitrum,763098789.0
2021-10-20,Arbitrum,774333956.0
2021-10-21,Arbitrum,805074087.0
2021-10-22,Arbitrum,794545994.0
2021-10-23,Arbitrum,785444832.0
2021-10-24,Arbitrum,797586716.0
2021-10-25,Arbitrum,796273116.0
2021-10-26,Arbitrum,801510932.0
2021-10-27,Arbitrum,797052496.0
2021-10-28,Arbitrum,798919423.0
2021-10-29,Arbitrum,808418826.0
2021-10-30,Arbitrum,803765948.0
2021-10-31,Arbitrum,815394557.0
2021-11-01,Arbitrum,863177818.0
2021-11-02,Arbitrum,874790462.0
2021-11-03,Arbitrum,886580366.0
2021-11-04,Arbitrum,892679283.0
2021-11-05,Arbitrum,901737812.0
2021-11-06,Arbitrum,890826526.0
2021-11-07,Arbitrum,893311107.0
2021-11-08,Arbitrum,909705631.0
2021-11-09,Arbitrum,909552837.0
2021-11-10,Arbitrum,904679307.0
2021-11-11,Arbitrum,909492447.0
2021-11-12,Arbitrum,891898584.0
2021-11-13,Arbitrum,895434703.0
2021-11-14,Arbitrum,889376494.0
2021-11-15,Arbitrum,896906182.0
2021-11-16,Arbitrum,879704702.0
2021-11-17,Arbitrum,852035334.0
2021-11-18,Arbitrum,866241648.0
2021-11-19,Arbitrum,843927989.0
2021-11-20,Arbitrum,828868352.0
2021-11-21,Arbitrum,827162658.0
2021-11-22,Arbitrum,821877791.0
2021-11-23,Arbitrum,807231028.0
2021-11-24,Arbitrum,813862734.0
2021-11-25,Arbitrum,808686346.0
2021-11-26,Arbitrum,799961957.0
2021-11-27,Arbitrum,804978646.0
2021-11-28,Arbitrum,766642200.0
2021-11-29,Arbitrum,737028768.0
2021-11-30,Arbitrum,741326162.0
2021-12-01,Arbitrum,743506420.0
2021-12-02,Arbitrum,740289818.0
2021-12-03,Arbitrum,732628419.0
