date,chain,deposit_usd,withdraw_usd,netflow_usd
2023-01-12,Arbitrum,20778605.023141876,29641157.784323838,-8862552.761181962
2023-01-13,Arbitrum,14986310.189674003,16164795.948722763,-1178485.75904876
2023-01-14,Arbitrum,15047589.844022902,15393855.63707976,-346265.7930568587
2023-01-15,Arbitrum,13330261.19422895,16805299.251220316,-3475038.056991365
2023-01-16,Arbitrum,9338128.135785595,13888264.765547452,-4550136.629761858
2023-01-17,Arbitrum,10344269.813622361,8593146.988530124,1751122.8250922374
2023-01-18,Arbitrum,5271056.116106218,4796842.539884468,474213.5762217501
2023-01-19,Arbitrum,12770214.104290234,13924441.965977672,-1154227.8616874386
2023-01-20,Arbitrum,11297978.880558683,10877106.599089272,420872.2814694103
2023-01-21,Arbitrum,17079382.441349134,10728359.92312753,6351022.518221604
2023-01-22,Arbitrum,10596174.712066317,9616145.772373078,980028.9396932386
2023-01-23,Arbitrum,10888544.847894443,9013062.233309016,1875482.6145854276
2023-01-24,Arbitrum,8940617.80706377,8081307.281934262,859310.5251295073
2023-01-25,Arbitrum,7282816.289049672,5668357.909590133,1614458.3794595394
2023-01-26,Arbitrum,10071930.470234677,7755474.643737871,2316455.826496806
2023-01-27,Arbitrum,12015741.23736141,12589815.680551024,-574074.4431896135
2023-01-28,Arbitrum,8612289.22881513,10636002.879875703,-2023713.651060572
2023-01-29,Arbitrum,12924506.143531607,14063855.380981248,-1139349.2374496404
2023-01-30,Arbitrum,9644622.262591995,14702267.295110704,-5057645.032518709
2023-01-31,Arbitrum,8323691.259024292,8167610.221053621,156081.03797067143
2023-02-01,Arbitrum,12921511.189572169,13046011.231474834,-124500.04190266505
2023-02-02,Arbitrum,22004562.90746237,20641689.3647616,1362873.5427007712
2023-02-03,Arbitrum,15680832.206659183,16247676.33069216,-566844.124032978
2023-02-04,Arbitrum,14481188.841444187,12795067.731027659,1686121.1104165278
2023-02-05,Arbitrum,11100223.429420546,13257817.128827462,-2157593.6994069163
2023-02-06,Arbitrum,19504712.9687277,15857629.316664709,3647083.6520629916
2023-02-07,Arbitrum,16045916.111725762,25382039.023261823,-9336122.91153606
2023-02-08,Arbitrum,16057995.942553662,18459690.158299215,-2401694.2157455534
2023-02-09,Arbitrum,15541722.659988882,16080082.300906278,-538359.6409173962
2023-02-10,Arbitrum,21679958.363575585,14905460.927892914,6774497.435682671
2023-02-11,Arbitrum,9192138.457780637,13270017.087697888,-4077878.629917251
2023-02-12,Arbitrum,11278787.160716478,13764769.728834849,-2485982.568118371
2023-02-13,Arbitrum,30799299.849658508,27515375.922297005,3283923.9273615032
2023-02-14,Arbitrum,29743773.38490686,24374598.04979428,5369175.335112579
2023-02-15,Arbitrum,26823067.705749247,26500264.952286243,322802.7534630038
2023-02-16,Arbitrum,37804176.433623664,25831349.207801674,11972827.22582199
2023-02-17,Arbitrum,26804573.352186695,25894277.859673746,910295.4925129488
2023-02-18,Arbitrum,24916923.800967354,26548266.2891875,-1631342.488220144
2023-02-19,Arbitrum,26926509.751350783,22036518.288761474,4889991.462589309
2023-02-20,Arbitrum,26965415.885903277,26858445.889725503,106969.99617777392
2023-02-21,Arbitrum,24298421.728378955,26403954.083174713,-2105532.3547957577
2023-02-22,Arbitrum,20064684.44162813,19417858.211226653,646826.230401475
2023-02-23,Arbitrum,24978061.876443937,23075586.256428994,1902475.6200149432
2023-02-24,Arbitrum,22309444.549996022,19100530.254810553,3208914.295185469
2023-02-25,Arbitrum,18172731.18520779,12258594.35651285,5914136.8286949415
2023-02-26,Arbitrum,12900739.69724005,12884135.067273196,16604.62996685505
2023-02-27,Arbitrum,19953656.11423028,18811787.91115129,1141868.203078989
2023-02-28,Arbitrum,30644068.063385516,17601516.209192134,13042551.854193382
2023-03-01,Arbitrum,35475851.65537148,16701323.980308233,18774527.675063245
2023-03-02,Arbitrum,29845989.305529647,18704003.33819814,11141985.967331506
2023-03-03,Arbitrum,21509614.39052653,20023677.46172803,1485936.9287985004
2023-03-04,Arbitrum,19026532.74528146,9162977.145798894,9863555.599482568
2023-03-05,Arbitrum,15024543.505146747,10015463.147033192,5009080.358113555
2023-03-06,Arbitrum,25475412.786253333,9915554.609571634,15559858.1766817
2023-03-07,Arbitrum,25662760.79246376,16755197.355987728,8907563.436476033
2023-03-08,Arbitrum,19992200.502545305,11685550.509680353,8306649.9928649515
2023-03-09,Arbitrum,36346427.04742783,23000477.469428744,13345949.577999089
2023-03-10,Arbitrum,60615993.82178047,31378405.506674312,29237588.31510616
2023-03-11,Arbitrum,181796221.975451,121446461.68296154,60349760.292489454
2023-03-12,Arbitrum,37212002.19150394,32328735.486429904,4883266.705074038
2023-03-13,Arbitrum,46823463.291448876,63523485.30912158,-16700022.017672703
2023-03-14,Arbitrum,48281079.6847285,32859570.006409075,15421509.678319428
2023-03-15,Arbitrum,24864930.914210867,26426696.579380475,-1561765.6651696078
2023-03-16,Arbitrum,24908859.704124138,37651051.828385845,-12742192.124261707
2023-03-17,Arbitrum,28801434.405000154,36908882.573294595,-8107448.168294441
2023-03-18,Arbitrum,24168530.874044754,39977917.15362127,-15809386.279576518
2023-03-19,Arbitrum,25927692.285207234,37284090.20883797,-11356397.923630737
2023-03-20,Arbitrum,28013503.654326994,31992066.37479043,-3978562.720463436
2023-03-21,Arbitrum,24436519.200396303,41000967.89533344,-16564448.694937136
2023-03-22,Arbitrum,29425086.202377237,32876613.8841741,-3451527.6817968637
2023-03-23,Arbitrum,89029539.74631697,99247255.50944929,-10217715.763132319
2023-03-24,Arbitrum,85642211.6386214,48611139.29720246,37031072.341418944
2023-03-25,Arbitrum,40149610.20130198,33343601.0259484,6806009.1753535755
2023-03-26,Arbitrum,33625975.18355791,42717518.93936941,-9091543.755811498
2023-03-27,Arbitrum,49402136.35802392,44617661.388164684,4784474.969859235
2023-03-28,Arbitrum,40458876.2390784,33154619.727957465,7304256.511120938
2023-03-29,Arbitrum,27800101.995565336,27799716.566780828,385.4287845082581
2023-03-30,Arbitrum,20453811.93433026,13071610.182680812,7382201.751649447
2023-03-31,Arbitrum,46394252.63129865,33590508.59279431,12803744.03850434
2023-04-01,Arbitrum,38369425.72103709,26695394.459344096,11674031.261692993
2023-04-02,Arbitrum,34741323.08033078,32092751.163146917,2648571.917183865
2023-04-03,Arbitrum,64442242.43714436,61535492.5204805,2906749.9166638628
2023-04-04,Arbitrum,58753231.56512215,38533456.487587236,20219775.077534914
2023-04-05,Arbitrum,53726631.41569725,45887680.990334556,7838950.425362691
2023-04-06,Arbitrum,58780685.69532391,53737208.998760305,5043476.6965636015
2023-04-07,Arbitrum,39532758.508822426,39712643.90497169,-179885.3961492628
2023-04-08,Arbitrum,53748116.40275012,50447682.65040805,3300433.7523420677
2023-04-09,Arbitrum,56557831.84006284,53345694.99315784,3212136.8469050005
2023-04-10,Arbitrum,67898187.84831268,50789476.52463904,17108711.323673636
2023-04-11,Arbitrum,60896844.391965464,47908435.160767816,12988409.231197648
2023-04-12,Arbitrum,51753038.57282402,54516983.31957121,-2763944.7467471883
2023-04-13,Arbitrum,64270803.6486074,54655065.11691463,9615738.531692773
2023-04-14,Arbitrum,73471757.51656103,62940394.61095811,10531362.905602925
2023-04-15,Arbitrum,54357140.93365664,45200357.91569259,9156783.01796405
2023-04-16,Arbitrum,52051058.38519588,46375142.50785982,5675915.8773360625
2023-04-17,Arbitrum,54425147.027493864,34686865.50036036,19738281.527133502
2023-04-18,Arbitrum,49929825.54134364,35723063.43003312,14206762.11131052
2023-04-19,Arbitrum,41055312.44611783,33896650.113815285,7158662.332302548
2023-04-20,Arbitrum,34401564.103812784,38347796.70066073,-3946232.596847944
2023-04-21,Arbitrum,33618065.391759895,29987602.056131925,3630463.3356279694
2023-04-22,Arbitrum,28791048.585499078,33715436.14081721,-4924387.555318132
2023-04-23,Arbitrum,30360852.62243329,26380333.34582298,3980519.276610311
2023-04-24,Arbitrum,31510857.11539721,44124701.20189236,-12613844.08649515
2023-04-25,Arbitrum,44116879.255640075,36614850.607431665,7502028.64820841
2023-04-26,Arbitrum,40928382.35191776,41836317.34310495,-907934.9911871925
2023-04-27,Arbitrum,42697698.2220966,38729922.69300497,3967775.5290916264
2023-04-28,Arbitrum,39049520.03943619,36566373.80818913,2483146.23124706
2023-04-29,Arbitrum,33150152.52502279,30956078.08198565,2194074.443037141
2023-04-30,Arbitrum,30110283.656702336,29160048.039249863,950235.6174524724
2023-05-01,Arbitrum,34250968.55295566,31740679.72559563,2510288.8273600265
2023-05-02,Arbitrum,22776433.247308455,32161976.077110715,-9385542.82980226
2023-05-03,Arbitrum,23073903.673897564,26814907.19477879,-3741003.5208812244
2023-05-04,Arbitrum,31407723.833449893,61799872.149366185,-30392148.315916292
2023-05-05,Arbitrum,24459281.820523396,25518947.91329402,-1059666.092770625
2023-05-06,Arbitrum,23055767.68331029,30780268.922521498,-7724501.239211209
2023-05-07,Arbitrum,18804126.267865174,21685939.769880414,-2881813.5020152405
2023-05-08,Arbitrum,25834114.517644584,21921362.500370495,3912752.017274089
2023-05-09,Arbitrum,24679350.63367805,27357822.59569786,-2678471.9620198123
2023-05-10,Arbitrum,34993594.70528804,28811966.679004062,6181628.026283976
2023-05-11,Arbitrum,25020734.441095863,25599962.949063532,-579228.5079676695
2023-05-12,Arbitrum,26959998.47965157,27090980.39199097,-130981.9123394005
2023-05-13,Arbitrum,30252803.895224895,30891842.34459507,-639038.4493701756
2023-05-14,Arbitrum,26391069.956489332,27131645.70844941,-740575.7519600764
2023-05-15,Arbitrum,30667826.41541489,28028207.745444745,2639618.6699701436
2023-05-16,Arbitrum,29368442.029888727,21092744.072444145,8275697.957444582
2023-05-17,Arbitrum,30096786.72485174,28623170.464298677,1473616.260553062
2023-05-18,Arbitrum,29477237.11723297,32308780.64356113,-2831543.5263281576
2023-05-19,Arbitrum,27156387.671223246,22145658.578447953,5010729.092775293
2023-05-20,Arbitrum,31285383.257931005,33495973.830429003,-2210590.5724979974
2023-05-21,Arbitrum,29850338.188384216,30812251.963318195,-961913.7749339789
2023-05-22,Arbitrum,31551801.775357645,28125992.465428285,3425809.3099293597
2023-05-23,Arbitrum,32233977.645656988,28723547.818711575,3510429.826945413
2023-05-24,Arbitrum,80903323.6440863,49375345.46687424,31527978.17721206
2023-05-25,Arbitrum,45290749.86482019,44628793.69773086,661956.1670893282
2023-05-26,Arbitrum,38104263.947713256,38593743.25460436,-489479.30689110607
2023-05-27,Arbitrum,34856843.04033624,33789866.836793184,1066976.203543052
2023-05-28,Arbitrum,40423466.045733705,40877649.375112385,-454183.3293786794
2023-05-29,Arbitrum,36574637.146629915,33392107.925951894,3182529.2206780203
2023-05-30,Arbitrum,32246963.896025814,31148584.097668204,1098379.7983576097
2023-05-31,Arbitrum,47364444.904551156,38025178.09041121,9339266.814139947
2023-06-01,Arbitrum,41470255.926083006,31875400.872672778,9594855.053410228
2023-06-02,Arbitrum,30682654.184786126,29496090.345845424,1186563.8389407024
2023-06-03,Arbitrum,30746348.559597217,28821434.60358355,1924913.9560136683
2023-06-04,Arbitrum,33151911.820588455,28891263.644358978,4260648.176229477
2023-06-05,Arbitrum,30745498.67709297,28890977.30917127,1854521.3679216988
2023-06-06,Arbitrum,31938806.918556932,29684004.720973175,2254802.1975837573
2023-06-07,Arbitrum,28799715.853726257,26210481.727069892,2589234.1266563646
2023-06-08,Arbitrum,33247515.56736126,30710736.774966285,2536778.792394977
2023-06-09,Arbitrum,27410716.212046728,24931944.72844478,2478771.4836019464
2023-06-10,Arbitrum,28951261.95836424,27155767.12135675,1795494.837007489
2023-06-11,Arbitrum,27244039.252589773,25129767.944610342,2114271.307979431
2023-06-12,Arbitrum,30095972.898890156,30695291.590319168,-599318.6914290115
2023-06-13,Arbitrum,25840479.055344716,25713404.7901349,127074.2652098164
2023-06-14,Arbitrum,28696229.36997755,33377296.450386733,-4681067.080409184
2023-06-15,Arbitrum,36946269.821999975,29484452.654608987,7461817.167390987
2023-06-16,Arbitrum,31501724.00907944,35548992.19899282,-4047268.189913377
2023-06-17,Arbitrum,32583482.916859724,29697497.884621087,2885985.032238636
2023-06-18,Arbitrum,27662669.818617627,26941351.94414276,721317.8744748682
2023-06-19,Arbitrum,29269026.03925938,30802401.059126157,-1533375.0198667757
2023-06-20,Arbitrum,22703813.487539917,20163826.36647066,2539987.121069256
2023-06-21,Arbitrum,3804904.571578958,3829793.425299097,-24888.85372013878
2023-06-22,Arbitrum,7188804.876688066,2415699.917923148,4773104.958764918
2023-06-23,Arbitrum,1420628.1816698757,1563440.2877215894,-142812.1060517137
2023-06-24,Arbitrum,2179593.948796724,1368147.0622606622,811446.8865360618
2023-06-25,Arbitrum,2179732.2139181015,2188356.6445317757,-8624.430613674223
2023-06-26,Arbitrum,4882803.244974939,4053210.852791962,829592.3921829769
2023-06-27,Arbitrum,8692889.03897285,5403738.843233357,3289150.1957394937
2023-06-28,Arbitrum,4672698.4261452975,3292776.520349998,1379921.9057952994
2023-06-29,Arbitrum,12848438.07749907,7915647.479858854,4932790.597640215
2023-06-30,Arbitrum,32479031.405369874,26296060.11665168,6182971.288718194
2023-07-01,Arbitrum,29210653.370174684,24281249.72455507,4929403.645619612
2023-07-02,Arbitrum,25430660.43471809,25483836.065999333,-53175.631281241775
2023-07-03,Arbitrum,37669010.05188914,37406828.76388152,262181.288007617
2023-07-04,Arbitrum,34890530.85375372,35809028.292512275,-918497.4387585521
2023-07-05,Arbitrum,20675173.001708798,18591362.17131608,2083810.8303927183
2023-07-06,Arbitrum,28639773.521235764,32460041.956944123,-3820268.435708359
2023-07-07,Arbitrum,36642247.73105528,29790933.506129347,6851314.224925935
2023-07-08,Arbitrum,37486653.71635393,37832047.291242346,-345393.57488841563
2023-07-09,Arbitrum,31824014.551806357,33294191.650451437,-1470177.0986450799
2023-07-10,Arbitrum,31289968.808731254,32416075.902253293,-1126107.0935220383
2023-07-11,Arbitrum,41543048.075663,44903678.568942815,-3360630.4932798147
2023-07-12,Arbitrum,32435603.91188006,32413531.86583312,22072.046046942472
2023-07-13,Arbitrum,33716344.48990718,33387377.125380427,328967.3645267561
2023-07-14,Arbitrum,37459243.23160996,37356073.30959696,103169.92201299965
2023-07-15,Arbitrum,31287735.552380744,30771040.210225273,516695.34215547144
2023-07-16,Arbitrum,31229707.020054776,30545749.272736877,683957.747317899
2023-07-17,Arbitrum,37332693.14747019,31606566.143945143,5726127.0035250485
2023-07-18,Arbitrum,37265428.74444981,29020616.444946457,8244812.2995033525
2023-07-19,Arbitrum,35432350.6206972,35395916.136496454,36434.48420074582
2023-07-20,Arbitrum,34240422.31394521,31136988.019749466,3103434.294195745
2023-07-21,Arbitrum,30745355.57726319,27874274.31146565,2871081.2657975405
2023-07-22,Arbitrum,31064128.509407807,30523621.671831597,540506.8375762105
2023-07-23,Arbitrum,29203321.78327312,28339109.011525508,864212.7717476115
2023-07-24,Arbitrum,34031246.42261743,29624642.60542275,4406603.817194678
2023-07-25,Arbitrum,32294157.560318697,29642199.244031463,2651958.3162872344
2023-07-26,Arbitrum,31446354.097921263,31522253.18596492,-75899.0880436562
2023-07-27,Arbitrum,33455335.537304003,29228003.35545469,4227332.181849312
2023-07-28,Arbitrum,28341125.57373821,28317357.39506655,23768.178671661764
2023-07-29,Arbitrum,27938258.72437216,27806646.014576647,131612.70979551226
2023-07-30,Arbitrum,27707257.88672855,25998347.224595904,1708910.662132647
2023-07-31,Arbitrum,27459233.803264815,26002823.425834555,1456410.3774302602
2023-08-01,Arbitrum,28911652.312269177,27767269.70366546,1144382.608603716
2023-08-02,Arbitrum,32665394.735090062,29639298.111327644,3026096.6237624176
2023-08-03,Arbitrum,43317337.51428153,46712180.892676406,-3394843.378394872
2023-08-04,Arbitrum,42010343.51633477,52195002.37026026,-10184658.853925489
2023-08-05,Arbitrum,34138455.47207125,31892556.344051246,2245899.128020007
2023-08-06,Arbitrum,21184307.66189976,22230477.891944245,-1046170.2300444841
2023-08-07,Arbitrum,25242853.543816563,24753257.3426666,489596.20114996284
2023-08-08,Arbitrum,19569112.175701994,21700657.15844456,-2131544.9827425666
2023-08-09,Arbitrum,22166112.643244848,20218060.46170926,1948052.1815355867
2023-08-10,Arbitrum,23363340.291767,23328674.692692757,34665.5990742445
2023-08-11,Arbitrum,23942323.824773353,28321215.56815704,-4378891.743383687
2023-08-12,Arbitrum,21537679.053754903,23152570.48072705,-1614891.426972147
2023-08-13,Arbitrum,26030776.6376257,25030813.816001233,999962.821624469
2023-08-14,Arbitrum,24506292.767671462,23733849.30188615,772443.4657853134
2023-08-15,Arbitrum,24426636.923708208,23410075.738089196,1016561.1856190115
2023-08-16,Arbitrum,27702979.158723217,27048526.832706187,654452.3260170296
2023-08-17,Arbitrum,23051484.40208264,23201565.942542244,-150081.54045960307
2023-08-18,Arbitrum,25254202.379292615,24236336.038605466,1017866.3406871483
2023-08-19,Arbitrum,19723766.50080086,21601715.000036974,-1877948.4992361143
2023-08-20,Arbitrum,17377562.67477867,16899572.6065197,477990.068258971
2023-08-21,Arbitrum,20011642.419290375,22494241.182990223,-2482598.763699848
2023-08-22,Arbitrum,21969537.33944861,19544320.5189833,2425216.8204653077
2023-08-23,Arbitrum,17455983.420061793,22736063.776710656,-5280080.356648862
2023-08-24,Arbitrum,18361249.903379835,18670334.57802473,-309084.6746448949
2023-08-25,Arbitrum,20544605.677486327,21720974.828947913,-1176369.1514615864
2023-08-26,Arbitrum,15914851.612700572,17611125.83688117,-1696274.224180596
2023-08-27,Arbitrum,19215480.026772197,17413016.701318108,1802463.3254540898
2023-08-28,Arbitrum,17502097.252553422,19162908.854796074,-1660811.6022426523
2023-08-29,Arbitrum,21537315.1006633,20209296.000600945,1328019.1000623554
2023-08-30,Arbitrum,19128413.32257697,17242502.168279935,1885911.1542970352
2023-08-31,Arbitrum,21274581.40878565,23934322.277907297,-2659740.8691216484
2023-09-01,Arbitrum,20757257.68570685,15389407.408292482,5367850.277414368
2023-09-02,Arbitrum,14278638.360451212,12940594.586139893,1338043.774311319
2023-09-03,Arbitrum,16095482.093829494,16292728.735545594,-197246.64171610028
2023-09-04,Arbitrum,17706825.666935287,16696389.764988564,1010435.9019467235
2023-09-05,Arbitrum,17006912.606676865,16689691.696018374,317220.9106584918
2023-09-06,Arbitrum,18643148.04889121,17430550.51761512,1212597.5312760882
2023-09-07,Arbitrum,16801434.34695429,16156320.203321917,645114.1436323728
2023-09-08,Arbitrum,17240449.424063895,18812135.859338373,-1571686.435274478
2023-09-09,Arbitrum,20718385.779612325,23210516.771956988,-2492130.9923446625
2023-09-10,Arbitrum,17646325.830552276,22467264.897132106,-4820939.06657983
2023-09-11,Arbitrum,18104889.919272725,20161675.23283722,-2056785.3135644943
2023-09-12,Arbitrum,14716615.601816008,18392718.26671884,-3676102.6649028305
2023-09-13,Arbitrum,11440020.6850695,15508722.748272201,-4068702.0632027015
2023-09-14,Arbitrum,19375792.905330647,18920902.5093883,454890.39594234526
2023-09-15,Arbitrum,17107074.406245887,19295270.76653859,-2188196.360292703
2023-09-16,Arbitrum,13615732.822817236,19135350.688689172,-5519617.865871936
2023-09-17,Arbitrum,12943473.95884814,16280135.203375816,-3336661.244527677
2023-09-18,Arbitrum,14957406.020897258,17536307.354241576,-2578901.333344318
2023-09-19,Arbitrum,15742733.148353528,22066017.531863667,-6323284.383510139
2023-09-20,Arbitrum,17914897.743936345,20086518.739196017,-2171620.9952596724
2023-09-21,Arbitrum,14363977.958795723,17244756.521178056,-2880778.562382333
2023-09-22,Arbitrum,12502706.340076514,17781682.76236833,-5278976.422291815
2023-09-23,Arbitrum,13638787.80358395,17153637.97800354,-3514850.1744195893
2023-09-24,Arbitrum,15368910.44390779,16220481.542306857,-851571.0983990673
2023-09-25,Arbitrum,10970576.249345439,17747728.918876804,-6777152.669531366
2023-09-26,Arbitrum,12197617.382765144,16581062.871700007,-4383445.488934863
2023-09-27,Arbitrum,12063613.842088025,16712728.341314929,-4649114.499226904
2023-09-28,Arbitrum,13108154.1994901,16398024.081732754,-3289869.8822426535
2023-09-29,Arbitrum,12118145.837775389,13044494.003885277,-926348.1661098879
2023-09-30,Arbitrum,10233045.193177924,15752171.455148412,-5519126.261970488
2023-10-01,Arbitrum,9243269.997739006,11984923.78949073,-2741653.7917517237
2023-10-02,Arbitrum,10160243.301588086,13503662.612984812,-3343419.3113967255
2023-10-03,Arbitrum,13347216.36827849,12908524.737483867,438691.63079462387
2023-10-04,Arbitrum,11764619.70704153,11562617.869941773,202001.83709975705
2023-10-05,Arbitrum,11693653.312689876,16791492.39763442,-5097839.084944544
2023-10-06,Arbitrum,10900888.794303685,15250297.5577366,-4349408.763432914
2023-10-07,Arbitrum,10258189.516449925,14892526.500443678,-4634336.983993754
2023-10-08,Arbitrum,10083282.969224732,16763068.040531665,-6679785.071306933
2023-10-09,Arbitrum,11847492.010756757,14673750.374439744,-2826258.363682987
2023-10-10,Arbitrum,11393721.02303581,14475686.856218629,-3081965.833182819
2023-10-11,Arbitrum,10713899.985193972,12913844.706308477,-2199944.721114505
2023-10-12,Arbitrum,15659104.21565554,14401921.74142578,1257182.4742297586
2023-10-13,Arbitrum,9117351.655750917,11257560.678780021,-2140209.023029104
2023-10-14,Arbitrum,7804438.292567695,12701130.603438385,-4896692.31087069
2023-10-15,Arbitrum,9022613.144262927,11472096.424519258,-2449483.280256331
2023-10-16,Arbitrum,9278854.884592969,19080099.700924132,-9801244.816331163
2023-10-17,Arbitrum,13330517.785611996,17580222.751979023,-4249704.966367027
2023-10-18,Arbitrum,10150089.945543634,13156659.39344467,-3006569.4479010366
2023-10-19,Arbitrum,10116460.35315164,12880084.247722536,-2763623.8945708964
2023-10-20,Arbitrum,12843360.000468101,14428466.488702359,-1585106.4882342573
2023-10-21,Arbitrum,9079738.593270382,12703210.242084738,-3623471.648814356
2023-10-22,Arbitrum,7820270.673186876,13977443.828761231,-6157173.155574355
2023-10-23,Arbitrum,12392588.072291926,14350328.097536853,-1957740.025244927
2023-10-24,Arbitrum,17213641.64126673,13772304.57346517,3441337.0678015593
2023-10-25,Arbitrum,11967785.833067857,12716606.477113307,-748820.6440454498
2023-10-26,Arbitrum,14147305.646596925,12949229.338505084,1198076.3080918416
2023-10-27,Arbitrum,12675113.040231906,12771329.647784157,-96216.60755225085
2023-10-28,Arbitrum,11672886.261270192,12176986.580709288,-504100.3194390964
2023-10-29,Arbitrum,9557500.572607802,12334025.123363556,-2776524.550755754
2023-10-30,Arbitrum,14611210.427263932,13970576.428058567,640633.9992053658
2023-10-31,Arbitrum,12675303.769451512,13164296.52364057,-488992.7541890573
2023-11-01,Arbitrum,13992134.033362115,16920500.769617304,-2928366.7362551894
2023-11-02,Arbitrum,14643420.66001858,14181221.05420669,462199.6058118902
2023-11-03,Arbitrum,11977364.832890537,14181051.297415262,-2203686.4645247255
2023-11-04,Arbitrum,13018609.379047308,17584357.162311986,-4565747.783264678
2023-11-05,Arbitrum,14451092.82381702,20763821.200750012,-6312728.376932992
2023-11-06,Arbitrum,13752507.568720227,17840116.90575913,-4087609.3370389026
2023-11-07,Arbitrum,10089429.863401106,16819293.5004608,-6729863.637059694
2023-11-08,Arbitrum,14718964.1549202,18589934.535480298,-3870970.380560098
2023-11-09,Arbitrum,20219673.938205525,18300592.059462704,1919081.8787428215
2023-11-10,Arbitrum,16264605.419631418,15502184.934994351,762420.4846370667
2023-11-11,Arbitrum,16274380.558456227,14398468.035956344,1875912.5224998835
2023-11-12,Arbitrum,13802125.23982161,15153669.87703688,-1351544.6372152716
2023-11-13,Arbitrum,11443514.313268391,10917646.911613673,525867.4016547184
2023-11-14,Arbitrum,15032910.711233879,16262298.395512799,-1229387.6842789203
2023-11-15,Arbitrum,20857544.49357455,22753466.638265334,-1895922.1446907856
2023-11-16,Arbitrum,20144233.050173737,18380789.72798723,1763443.3221865073
2023-11-17,Arbitrum,17814795.638579663,19124060.95697203,-1309265.3183923662
2023-11-18,Arbitrum,16767921.678364908,17870918.73995443,-1102997.0615895223
2023-11-19,Arbitrum,18015121.96115617,18436861.534414176,-421739.5732580051
2023-11-20,Arbitrum,14585641.447311992,20634871.12193045,-6049229.674618458
2023-11-21,Arbitrum,16828741.45646761,16368261.008332355,460480.4481352549
2023-11-22,Arbitrum,16974989.864060942,16940949.746403564,34040.117657378316
2023-11-23,Arbitrum,12998486.298787419,15044661.913930342,-2046175.6151429228
2023-11-24,Arbitrum,12092535.83409928,16078117.266662225,-3985581.4325629454
2023-11-25,Arbitrum,12445775.642254295,17295365.963936012,-4849590.321681717
2023-11-26,Arbitrum,11033034.168682324,16043586.979243292,-5010552.810560968
2023-11-27,Arbitrum,11990561.640486525,17074690.66913239,-5084129.028645864
2023-11-28,Arbitrum,11040503.14108342,13713759.816741444,-2673256.675658025
2023-11-29,Arbitrum,9773307.85221676,13234950.419581838,-3461642.5673650783
2023-11-30,Arbitrum,9061974.548373455,10889319.2891643,-1827344.740790844
2023-12-01,Arbitrum,12112106.986719478,9534265.115746865,2577841.870972613
2023-12-02,Arbitrum,9604066.144038169,12425666.938454686,-2821600.794416517
2023-12-03,Arbitrum,11588622.584557958,15250280.351867389,-3661657.767309431
2023-12-04,Arbitrum,20537061.170812346,19959511.479916275,577549.6908960715
2023-12-05,Arbitrum,16335088.775292596,12154724.066148346,4180364.7091442496
2023-12-06,Arbitrum,15541105.734245056,15885897.971527917,-344792.237282861
2023-12-07,Arbitrum,14432995.366275506,13804920.154762413,628075.2115130927
2023-12-08,Arbitrum,18431832.236888815,19658834.0303031,-1227001.7934142835
2023-12-09,Arbitrum,15401990.991636986,18491533.798671756,-3089542.80703477
2023-12-10,Arbitrum,14152913.0497688,19148180.48015118,-4995267.43038238
2023-12-11,Arbitrum,17037870.896384973,23012083.68594618,-5974212.789561208
2023-12-12,Arbitrum,17096016.3740234,17828248.770356603,-732232.3963332027
2023-12-13,Arbitrum,16518300.470417313,13323741.478893237,3194558.991524076
2023-12-14,Arbitrum,10171033.768499348,8589057.92110468,1581975.8473946676
2023-12-15,Arbitrum,9738350.381173287,7546884.131559004,2191466.2496142825
2023-12-16,Arbitrum,13623700.325013207,13033957.222057711,589743.1029554959
2023-12-17,Arbitrum,15249550.411006473,14095481.634452716,1154068.7765537575
2023-12-18,Arbitrum,17282794.67604765,13799065.475603014,3483729.200444635
2023-12-19,Arbitrum,13722655.183478897,14776079.551510356,-1053424.368031459
2023-12-20,Arbitrum,15811699.506353136,15084243.93275741,727455.5735957269
2023-12-21,Arbitrum,19341644.670746733,18268345.774521004,1073298.896225728
2023-12-22,Arbitrum,17789215.308482412,24864265.255514074,-7075049.947031662
2023-12-23,Arbitrum,21709872.886757694,23554518.678692564,-1844645.7919348702
2023-12-24,Arbitrum,18658664.956299625,22189938.22758441,-3531273.271284785
2023-12-25,Arbitrum,24285231.372145668,20633416.363430366,3651815.0087153018
2023-12-26,Arbitrum,18969454.58840726,20496532.136591244,-1527077.548183985
2023-12-27,Arbitrum,23195441.267905876,24178844.54792957,-983403.280023694
2023-12-28,Arbitrum,27252696.635873795,28257002.099787265,-1004305.4639134705
2023-12-29,Arbitrum,21132235.049107485,25814609.99148149,-4682374.942374006
2023-12-30,Arbitrum,19799859.113823622,24276827.947477162,-4476968.833653539
2023-12-31,Arbitrum,17513256.969186332,19087471.190659873,-1574214.221473541
2024-01-01,Arbitrum,12586678.578671023,15734504.078172818,-3147825.4995017946
2024-01-02,Arbitrum,18487332.29377011,23298498.012752112,-4811165.718982004
2024-01-03,Arbitrum,17103521.249685425,24831850.472956695,-7728329.223271269
2024-01-04,Arbitrum,24833063.112263512,26596456.432809737,-1763393.3205462247
2024-01-05,Arbitrum,16281935.264394455,19197694.6720956,-2915759.407701146
2024-01-06,Arbitrum,15679127.471757663,17761096.723858103,-2081969.2521004397
