date,chain,peg,total_circulating_usd
2022-08-25,BSC,peggedUSD,11408636263.0
2022-08-26,BSC,peggedUSD,11409164057.0
2022-08-27,BSC,peggedUSD,11399897695.0
2022-08-28,BSC,peggedUSD,11402473215.0
2022-08-29,BSC,peggedUSD,11401159133.0
2022-08-30,BSC,peggedUSD,11401183066.0
2022-08-31,BSC,peggedUSD,11402484366.0
2022-09-01,BSC,peggedUSD,11401711728.0
2022-09-02,BSC,peggedUSD,11400555458.0
2022-09-03,BSC,peggedUSD,11307454236.0
2022-09-04,BSC,peggedUSD,11309010943.0
2022-09-05,BSC,peggedUSD,11309881546.0
2022-09-06,BSC,peggedUSD,11309646031.0
2022-09-07,BSC,peggedUSD,11309017486.0
2022-09-08,BSC,peggedUSD,11312384152.0
2022-09-09,BSC,peggedUSD,11313007772.0
2022-09-10,BSC,peggedUSD,11313277729.0
2022-09-11,BSC,peggedUSD,11314859916.0
2022-09-12,BSC,peggedUSD,11315097474.0
2022-09-13,BSC,peggedUSD,11312867356.0
2022-09-14,BSC,peggedUSD,11315150167.0
2022-09-15,BSC,peggedUSD,11320368148.0
2022-09-16,BSC,peggedUSD,11318140386.0
2022-09-17,BSC,peggedUSD,11317288835.0
2022-09-18,BSC,peggedUSD,11317169314.0
2022-09-19,BSC,peggedUSD,11317462871.0
2022-09-20,BSC,peggedUSD,11313751660.0
2022-09-21,BSC,peggedUSD,11314492310.0
2022-09-22,BSC,peggedUSD,11332807395.0
2022-09-23,BSC,peggedUSD,11329214427.0
2022-09-24,BSC,peggedUSD,11330696379.0
2022-09-25,BSC,peggedUSD,11328144043.0
2022-09-26,BSC,peggedUSD,11328652690.0
2022-09-27,BSC,peggedUSD,11330983046.0
2022-09-28,BSC,peggedUSD,11330530270.0
2022-09-29,BSC,peggedUSD,11329480991.0
2022-09-30,BSC,peggedUSD,11295830252.0
2022-10-01,BSC,peggedUSD,11296051921.0
2022-10-02,BSC,peggedUSD,11296249266.0
2022-10-03,BSC,peggedUSD,11295256854.0
2022-10-04,BSC,peggedUSD,11296064131.0
2022-10-05,BSC,peggedUSD,11295921422.0
2022-10-06,BSC,peggedUSD,11299554305.0
2022-10-07,BSC,peggedUSD,11299485068.0
2022-10-08,BSC,peggedUSD,11300768603.0
2022-10-09,BSC,peggedUSD,11302213643.0
2022-10-10,BSC,peggedUSD,11301872763.0
2022-10-11,BSC,peggedUSD,11301530430.0
2022-10-12,BSC,peggedUSD,11300814148.0
2022-10-13,BSC,peggedUSD,11302557141.0
2022-10-14,BSC,peggedUSD,11304324451.0
2022-10-15,BSC,peggedUSD,11304747267.0
2022-10-16,BSC,peggedUSD,11304680781.0
2022-10-17,BSC,peggedUSD,11304950604.0
2022-10-18,BSC,peggedUSD,11305524012.0
2022-10-19,BSC,peggedUSD,11305754791.0
2022-10-20,BSC,peggedUSD,11305291131.0
2022-10-21,BSC,peggedUSD,11304276948.0
2022-10-22,BSC,peggedUSD,11306931108.0
2022-10-23,BSC,peggedUSD,11307383826.0
2022-10-24,BSC,peggedUSD,11306299838.0
2022-10-25,BSC,peggedUSD,11307442057.0
2022-10-26,BSC,peggedUSD,11306112805.0
2022-10-27,BSC,peggedUSD,11304217455.0
2022-10-28,BSC,peggedUSD,11300803681.0
2022-10-29,BSC,peggedUSD,11302841908.0
2022-10-30,BSC,peggedUSD,11302025210.0
2022-10-31,BSC,peggedUSD,11300797818.0
2022-11-01,BSC,peggedUSD,11300206216.0
2022-11-02,BSC,peggedUSD,11297932253.0
2022-11-03,BSC,peggedUSD,11298630739.0
2022-11-04,BSC,peggedUSD,11295446517.0
2022-11-05,BSC,peggedUSD,11295641588.0
2022-11-06,BSC,peggedUSD,11293786099.0
2022-11-07,BSC,peggedUSD,11293561708.0
2022-11-08,BSC,peggedUSD,11301034223.0
2022-11-09,BSC,peggedUSD,11311913309.0
2022-11-10,BSC,peggedUSD,11331728506.0
2022-11-11,BSC,peggedUSD,11028588193.0
2022-11-12,BSC,peggedUSD,11019648199.0
2022-11-13,BSC,peggedUSD,11026750717.0
2022-11-14,BSC,peggedUSD,11027055042.0
2022-11-15,BSC,peggedUSD,11022067876.0
2022-11-16,BSC,peggedUSD,11024386781.0
2022-11-17,BSC,peggedUSD,11023638615.0
2022-11-18,BSC,peggedUSD,11025212956.0
2022-11-19,BSC,peggedUSD,10519766906.0
2022-11-20,BSC,peggedUSD,10528327522.0
2022-11-21,BSC,peggedUSD,10526332708.0
2022-11-22,BSC,peggedUSD,10524576671.0
2022-11-23,BSC,peggedUSD,10525416928.0
2022-11-24,BSC,peggedUSD,10523989000.0
2022-11-25,BSC,peggedUSD,10524241756.0
2022-11-26,BSC,peggedUSD,10528525297.0
2022-11-27,BSC,peggedUSD,10525473625.0
2022-11-28,BSC,peggedUSD,10526746308.0
2022-11-29,BSC,peggedUSD,10524856837.0
2022-11-30,BSC,peggedUSD,10520804441.0
2022-12-01,BSC,peggedUSD,10523021936.0
2022-12-02,BSC,peggedUSD,10520802653.0
2022-12-03,BSC,peggedUSD,10534280598.0
2022-12-04,BSC,peggedUSD,10529324812.0
2022-12-05,BSC,peggedUSD,10532142317.0
2022-12-06,BSC,peggedUSD,10529332851.0
2022-12-07,BSC,peggedUSD,9226956094.0
2022-12-08,BSC,peggedUSD,9231939591.0
2022-12-09,BSC,peggedUSD,9238234029.0
2022-12-10,BSC,peggedUSD,9239553454.0
2022-12-11,BSC,peggedUSD,9242455581.0
2022-12-12,BSC,peggedUSD,9245737729.0
2022-12-13,BSC,peggedUSD,9244307589.0
2022-12-14,BSC,peggedUSD,9233412059.0
2022-12-15,BSC,peggedUSD,9244927165.0
2022-12-16,BSC,peggedUSD,9247111966.0
2022-12-17,BSC,peggedUSD,9250089111.0
2022-12-18,BSC,peggedUSD,9249125889.0
2022-12-19,BSC,peggedUSD,9249839059.0
2022-12-20,BSC,peggedUSD,9249675515.0
2022-12-21,BSC,peggedUSD,9249807147.0
2022-12-22,BSC,peggedUSD,9250035956.0
2022-12-23,BSC,peggedUSD,9248593863.0
2022-12-24,BSC,peggedUSD,9250202797.0
2022-12-25,BSC,peggedUSD,9257785849.0
2022-12-26,BSC,peggedUSD,9255165742.0
2022-12-27,BSC,peggedUSD,9254623437.0
2022-12-28,BSC,peggedUSD,9254720650.0
2022-12-29,BSC,peggedUSD,9252770070.0
2022-12-30,BSC,peggedUSD,9253902530.0
2022-12-31,BSC,peggedUSD,9253629375.0
2023-01-01,BSC,peggedUSD,9257864080.0
2023-01-02,BSC,peggedUSD,9258741642.0
2023-01-03,BSC,peggedUSD,9257561301.0
2023-01-04,BSC,peggedUSD,9250485200.0
2023-01-05,BSC,peggedUSD,9199523127.0
2023-01-06,BSC,peggedUSD,9200380318.0
2023-01-07,BSC,peggedUSD,9199349127.0
2023-01-08,BSC,peggedUSD,9201594540.0
2023-01-09,BSC,peggedUSD,9202603255.0
2023-01-10,BSC,peggedUSD,9199674236.0
2023-01-11,BSC,peggedUSD,9200242308.0
2023-01-12,BSC,peggedUSD,9201576204.0
2023-01-13,BSC,peggedUSD,9206008844.0
2023-01-14,BSC,peggedUSD,9207525739.0
2023-01-15,BSC,peggedUSD,9207957853.0
2023-01-16,BSC,peggedUSD,9209113760.0
2023-01-17,BSC,peggedUSD,9207807485.0
2023-01-18,BSC,peggedUSD,9209344369.0
2023-01-19,BSC,peggedUSD,9207600571.0
2023-01-20,BSC,peggedUSD,9208756280.0
2023-01-21,BSC,peggedUSD,9208358423.0
2023-01-22,BSC,peggedUSD,9208335283.0
2023-01-23,BSC,peggedUSD,9210998647.0
2023-01-24,BSC,peggedUSD,9211281108.0
2023-01-25,BSC,peggedUSD,9211381209.0
2023-01-26,BSC,peggedUSD,9211751554.0
2023-01-27,BSC,peggedUSD,9117600345.0
2023-01-28,BSC,peggedUSD,9116861733.0
2023-01-29,BSC,peggedUSD,9116413820.0
2023-01-30,BSC,peggedUSD,9117608592.0
2023-01-31,BSC,peggedUSD,9116430090.0
2023-02-01,BSC,peggedUSD,9116759364.0
2023-02-02,BSC,peggedUSD,9119691315.0
2023-02-03,BSC,peggedUSD,9119031393.0
2023-02-04,BSC,peggedUSD,9119798968.0
2023-02-05,BSC,peggedUSD,9119959456.0
2023-02-06,BSC,peggedUSD,9119911758.0
2023-02-07,BSC,peggedUSD,9105911048.0
2023-02-08,BSC,peggedUSD,9105293138.0
2023-02-09,BSC,peggedUSD,9105510270.0
2023-02-10,BSC,peggedUSD,9103732197.0
2023-02-11,BSC,peggedUSD,9104426451.0
2023-02-12,BSC,peggedUSD,9105367078.0
2023-02-13,BSC,peggedUSD,9104457461.0
2023-02-14,BSC,peggedUSD,9009522247.0
2023-02-15,BSC,peggedUSD,9009513416.0
2023-02-16,BSC,peggedUSD,9009346361.0
2023-02-17,BSC,peggedUSD,9010197528.0
2023-02-18,BSC,peggedUSD,9011687456.0
2023-02-19,BSC,peggedUSD,9012628332.0
2023-02-20,BSC,peggedUSD,9018179176.0
2023-02-21,BSC,peggedUSD,9019090207.0
2023-02-22,BSC,peggedUSD,9018521943.0
2023-02-23,BSC,peggedUSD,7017793988.0
2023-02-24,BSC,peggedUSD,7018772492.0
2023-02-25,BSC,peggedUSD,7018696099.0
2023-02-26,BSC,peggedUSD,7019619203.0
2023-02-27,BSC,peggedUSD,7019805459.0
2023-02-28,BSC,peggedUSD,7020685893.0
2023-03-01,BSC,peggedUSD,7018659492.0
2023-03-02,BSC,peggedUSD,7019188823.0
2023-03-03,BSC,peggedUSD,7004986884.0
2023-03-04,BSC,peggedUSD,7004980303.0
2023-03-05,BSC,peggedUSD,7005152880.0
2023-03-06,BSC,peggedUSD,7005984572.0
2023-03-07,BSC,peggedUSD,7005611510.0
2023-03-08,BSC,peggedUSD,7004912779.0
2023-03-09,BSC,peggedUSD,7004810237.0
2023-03-10,BSC,peggedUSD,7004815899.0
2023-03-11,BSC,peggedUSD,7013289881.0
2023-03-12,BSC,peggedUSD,6954831249.0
2023-03-13,BSC,peggedUSD,7059232572.0
2023-03-14,BSC,peggedUSD,7029538637.0
2023-03-15,BSC,peggedUSD,6401849219.0
2023-03-16,BSC,peggedUSD,6436423211.0
2023-03-17,BSC,peggedUSD,6440127693.0
2023-03-18,BSC,peggedUSD,6426894926.0
2023-03-19,BSC,peggedUSD,6451764925.0
2023-03-20,BSC,peggedUSD,6447688153.0
2023-03-21,BSC,peggedUSD,6472662509.0
2023-03-22,BSC,peggedUSD,6435286331.0
2023-03-23,BSC,peggedUSD,6444502667.0
2023-03-24,BSC,peggedUSD,6433759314.0
2023-03-25,BSC,peggedUSD,6452158790.0
2023-03-26,BSC,peggedUSD,6455468265.0
2023-03-27,BSC,peggedUSD,6414552044.0
2023-03-28,BSC,peggedUSD,6413800181.0
2023-03-29,BSC,peggedUSD,6414086139.0
2023-03-30,BSC,peggedUSD,6412786431.0
2023-03-31,BSC,peggedUSD,6427928998.0
2023-04-01,BSC,peggedUSD,6420051518.0
2023-04-02,BSC,peggedUSD,6421049443.0
2023-04-03,BSC,peggedUSD,6424091308.0
2023-04-04,BSC,peggedUSD,6418800386.0
2023-04-05,BSC,peggedUSD,6414391606.0
2023-04-06,BSC,peggedUSD,6413626826.0
2023-04-07,BSC,peggedUSD,6414791645.0
2023-04-08,BSC,peggedUSD,6419027773.0
2023-04-09,BSC,peggedUSD,6426588877.0
2023-04-10,BSC,peggedUSD,6415780174.0
2023-04-11,BSC,peggedUSD,6422917274.0
2023-04-12,BSC,peggedUSD,6416623871.0
2023-04-13,BSC,peggedUSD,6425766397.0
2023-04-14,BSC,peggedUSD,6431712160.0
2023-04-15,BSC,peggedUSD,6425499708.0
2023-04-16,BSC,peggedUSD,6419264987.0
2023-04-17,BSC,peggedUSD,6408426065.0
2023-04-18,BSC,peggedUSD,6417874565.0
2023-04-19,BSC,peggedUSD,6410753308.0
2023-04-20,BSC,peggedUSD,6419819237.0
2023-04-21,BSC,peggedUSD,6414418926.0
2023-04-22,BSC,peggedUSD,6417172504.0
2023-04-23,BSC,peggedUSD,6417027821.0
2023-04-24,BSC,peggedUSD,6416695320.0
2023-04-25,BSC,peggedUSD,6417688839.0
2023-04-26,BSC,peggedUSD,6414181481.0
2023-04-27,BSC,peggedUSD,6436023904.0
2023-04-28,BSC,peggedUSD,6427916503.0
2023-04-29,BSC,peggedUSD,6426737805.0
2023-04-30,BSC,peggedUSD,6423879474.0
2023-05-01,BSC,peggedUSD,6423278505.0
2023-05-02,BSC,peggedUSD,6418562700.0
2023-05-03,BSC,peggedUSD,6424148153.0
2023-05-04,BSC,peggedUSD,6422056885.0
2023-05-05,BSC,peggedUSD,6427513600.0
2023-05-06,BSC,peggedUSD,6435441697.0
2023-05-07,BSC,peggedUSD,6431179963.0
2023-05-08,BSC,peggedUSD,6426418284.0
2023-05-09,BSC,peggedUSD,6629603429.0
2023-05-10,BSC,peggedUSD,6640011629.0
2023-05-11,BSC,peggedUSD,6627152944.0
2023-05-12,BSC,peggedUSD,6632119028.0
2023-05-13,BSC,peggedUSD,6629392077.0
2023-05-14,BSC,peggedUSD,6631126093.0
2023-05-15,BSC,peggedUSD,6631852176.0
2023-05-16,BSC,peggedUSD,6633479078.0
2023-05-17,BSC,peggedUSD,6629005881.0
2023-05-18,BSC,peggedUSD,6625107079.0
2023-05-19,BSC,peggedUSD,5675340380.0
2023-05-20,BSC,peggedUSD,5675138601.0
2023-05-21,BSC,peggedUSD,5680871251.0
2023-05-22,BSC,peggedUSD,5677620055.0
2023-05-23,BSC,peggedUSD,5676085370.0
2023-05-24,BSC,peggedUSD,5679285564.0
2023-05-25,BSC,peggedUSD,5671573730.0
2023-05-26,BSC,peggedUSD,5676034741.0
2023-05-27,BSC,peggedUSD,5675220244.0
2023-05-28,BSC,peggedUSD,5675265157.0
2023-05-29,BSC,peggedUSD,5682211439.0
2023-05-30,BSC,peggedUSD,5678198648.0
2023-05-31,BSC,peggedUSD,5679064015.0
2023-06-01,BSC,peggedUSD,5683272473.0
2023-06-02,BSC,peggedUSD,5679254190.0
2023-06-03,BSC,peggedUSD,5684181709.0
2023-06-04,BSC,peggedUSD,5681195515.0
2023-06-05,BSC,peggedUSD,5682987305.0
2023-06-06,BSC,peggedUSD,5682299310.0
2023-06-07,BSC,peggedUSD,5682881283.0
2023-06-08,BSC,peggedUSD,5688574625.0
2023-06-09,BSC,peggedUSD,5688862012.0
2023-06-10,BSC,peggedUSD,5681758821.0
2023-06-11,BSC,peggedUSD,5685172164.0
2023-06-12,BSC,peggedUSD,5688680908.0
2023-06-13,BSC,peggedUSD,5684960667.0
2023-06-14,BSC,peggedUSD,5684964286.0
2023-06-15,BSC,peggedUSD,5683160159.0
2023-06-16,BSC,peggedUSD,5674978363.0
2023-06-17,BSC,peggedUSD,5679205986.0
2023-06-18,BSC,peggedUSD,5680204115.0
2023-06-19,BSC,peggedUSD,5680460527.0
2023-06-20,BSC,peggedUSD,5679105983.0
2023-06-21,BSC,peggedUSD,5698958630.0
2023-06-22,BSC,peggedUSD,5682908441.0
2023-06-23,BSC,peggedUSD,5678179180.0
2023-06-24,BSC,peggedUSD,5680922826.0
2023-06-25,BSC,peggedUSD,5689829577.0
2023-06-26,BSC,peggedUSD,5686295846.0
2023-06-27,BSC,peggedUSD,5683288581.0
2023-06-28,BSC,peggedUSD,5698041036.0
2023-06-29,BSC,peggedUSD,5678145542.0
2023-06-30,BSC,peggedUSD,5679430626.0
2023-07-01,BSC,peggedUSD,5681813227.0
2023-07-02,BSC,peggedUSD,5600017760.0
2023-07-03,BSC,peggedUSD,5599234032.0
2023-07-04,BSC,peggedUSD,5300945997.0
2023-07-05,BSC,peggedUSD,5300605281.0
2023-07-06,BSC,peggedUSD,5299554168.0
2023-07-07,BSC,peggedUSD,5298547010.0
2023-07-08,BSC,peggedUSD,5304048616.0
2023-07-09,BSC,peggedUSD,5300500237.0
2023-07-10,BSC,peggedUSD,5296270847.0
2023-07-11,BSC,peggedUSD,5299414728.0
2023-07-12,BSC,peggedUSD,5298138658.0
2023-07-13,BSC,peggedUSD,5304904031.0
2023-07-14,BSC,peggedUSD,5305687997.0
2023-07-15,BSC,peggedUSD,5305170011.0
2023-07-16,BSC,peggedUSD,5305288493.0
2023-07-17,BSC,peggedUSD,5302640295.0
2023-07-18,BSC,peggedUSD,5305583671.0
2023-07-19,BSC,peggedUSD,5308625005.0
2023-07-20,BSC,peggedUSD,5305645552.0
2023-07-21,BSC,peggedUSD,5306033931.0
2023-07-22,BSC,peggedUSD,5307012565.0
2023-07-23,BSC,peggedUSD,5310043785.0
2023-07-24,BSC,peggedUSD,5306853601.0
2023-07-25,BSC,peggedUSD,5304519780.0
2023-07-26,BSC,peggedUSD,5310280763.0
2023-07-27,BSC,peggedUSD,5234240012.0
2023-07-28,BSC,peggedUSD,5230902134.0
2023-07-29,BSC,peggedUSD,5232266494.0
2023-07-30,BSC,peggedUSD,5228552324.0
2023-07-31,BSC,peggedUSD,5231244180.0
2023-08-01,BSC,peggedUSD,5230565042.0
2023-08-02,BSC,peggedUSD,5248677819.0
2023-08-03,BSC,peggedUSD,5247591275.0
2023-08-04,BSC,peggedUSD,5202246038.0
2023-08-05,BSC,peggedUSD,5201929111.0
2023-08-06,BSC,peggedUSD,5203899192.0
2023-08-07,BSC,peggedUSD,5200249355.0
2023-08-08,BSC,peggedUSD,5203250479.0
2023-08-09,BSC,peggedUSD,5209079796.0
2023-08-10,BSC,peggedUSD,5203000954.0
2023-08-11,BSC,peggedUSD,5200412501.0
2023-08-12,BSC,peggedUSD,5204729395.0
2023-08-13,BSC,peggedUSD,5205523168.0
2023-08-14,BSC,peggedUSD,5205864129.0
2023-08-15,BSC,peggedUSD,5204735622.0
2023-08-16,BSC,peggedUSD,5203713668.0
2023-08-17,BSC,peggedUSD,5197680887.0
2023-08-18,BSC,peggedUSD,5207272180.0
2023-08-19,BSC,peggedUSD,5204863658.0
2023-08-20,BSC,peggedUSD,5203831478.0
2023-08-21,BSC,peggedUSD,5206205133.0
2023-08-22,BSC,peggedUSD,5205432608.0
2023-08-23,BSC,peggedUSD,5204474447.0
2023-08-24,BSC,peggedUSD,5208672036.0
2023-08-25,BSC,peggedUSD,5205329834.0
2023-08-26,BSC,peggedUSD,5205789884.0
2023-08-27,BSC,peggedUSD,5202899490.0
2023-08-28,BSC,peggedUSD,5204486635.0
2023-08-29,BSC,peggedUSD,5204693105.0
2023-08-30,BSC,peggedUSD,5209044253.0
2023-08-31,BSC,peggedUSD,5206182111.0
2023-09-01,BSC,peggedUSD,5204165954.0
2023-09-02,BSC,peggedUSD,5208824702.0
2023-09-03,BSC,peggedUSD,5207790890.0
2023-09-04,BSC,peggedUSD,5207603051.0
2023-09-05,BSC,peggedUSD,5204967033.0
2023-09-06,BSC,peggedUSD,5207561362.0
2023-09-07,BSC,peggedUSD,5206925556.0
2023-09-08,BSC,peggedUSD,5208109237.0
2023-09-09,BSC,peggedUSD,5206602774.0
2023-09-10,BSC,peggedUSD,5207089467.0
2023-09-11,BSC,peggedUSD,5210412919.0
2023-09-12,BSC,peggedUSD,5206491901.0
2023-09-13,BSC,peggedUSD,5208593806.0
2023-09-14,BSC,peggedUSD,5208400089.0
2023-09-15,BSC,peggedUSD,5207990982.0
2023-09-16,BSC,peggedUSD,4999778821.0
2023-09-17,BSC,peggedUSD,5000945356.0
2023-09-18,BSC,peggedUSD,5001718806.0
2023-09-19,BSC,peggedUSD,4999338015.0
2023-09-20,BSC,peggedUSD,5004302779.0
2023-09-21,BSC,peggedUSD,5005895092.0
2023-09-22,BSC,peggedUSD,5001326808.0
2023-09-23,BSC,peggedUSD,5007270823.0
2023-09-24,BSC,peggedUSD,5005727536.0
2023-09-25,BSC,peggedUSD,5005092789.0
2023-09-26,BSC,peggedUSD,5006348272.0
2023-09-27,BSC,peggedUSD,5004399732.0
2023-09-28,BSC,peggedUSD,5006368840.0
2023-09-29,BSC,peggedUSD,5027089015.0
2023-09-30,BSC,peggedUSD,5024083535.0
2023-10-01,BSC,peggedUSD,5026539232.0
2023-10-02,BSC,peggedUSD,5026440926.0
2023-10-03,BSC,peggedUSD,5026237663.0
2023-10-04,BSC,peggedUSD,5026150291.0
2023-10-05,BSC,peggedUSD,5025687052.0
2023-10-06,BSC,peggedUSD,5032107022.0
2023-10-07,BSC,peggedUSD,5032302867.0
2023-10-08,BSC,peggedUSD,5026485608.0
2023-10-09,BSC,peggedUSD,5029335993.0
2023-10-10,BSC,peggedUSD,5031215651.0
2023-10-11,BSC,peggedUSD,5025811276.0
2023-10-12,BSC,peggedUSD,5025983979.0
2023-10-13,BSC,peggedUSD,5023910225.0
2023-10-14,BSC,peggedUSD,5026605920.0
2023-10-15,BSC,peggedUSD,5025800788.0
2023-10-16,BSC,peggedUSD,5026105848.0
2023-10-17,BSC,peggedUSD,5023756750.0
2023-10-18,BSC,peggedUSD,5027514953.0
2023-10-19,BSC,peggedUSD,5030345123.0
2023-10-20,BSC,peggedUSD,5025876637.0
2023-10-21,BSC,peggedUSD,5032502294.0
2023-10-22,BSC,peggedUSD,5029530134.0
2023-10-23,BSC,peggedUSD,5024390485.0
2023-10-24,BSC,peggedUSD,5038984910.0
2023-10-25,BSC,peggedUSD,5026291203.0
2023-10-26,BSC,peggedUSD,5033181677.0
2023-10-27,BSC,peggedUSD,5029161282.0
2023-10-28,BSC,peggedUSD,5028748730.0
2023-10-29,BSC,peggedUSD,5029674845.0
2023-10-30,BSC,peggedUSD,5033022092.0
2023-10-31,BSC,peggedUSD,5030874877.0
2023-11-01,BSC,peggedUSD,5031162036.0
2023-11-02,BSC,peggedUSD,5036976746.0
2023-11-03,BSC,peggedUSD,5029561794.0
2023-11-04,BSC,peggedUSD,5036911108.0
2023-11-05,BSC,peggedUSD,5038148409.0
2023-11-06,BSC,peggedUSD,5037120799.0
2023-11-07,BSC,peggedUSD,5034276325.0
2023-11-08,BSC,peggedUSD,5035191814.0
2023-11-09,BSC,peggedUSD,5033686476.0
2023-11-10,BSC,peggedUSD,5032371185.0
2023-11-11,BSC,peggedUSD,5038491637.0
2023-11-12,BSC,peggedUSD,5029959972.0
2023-11-13,BSC,peggedUSD,5032012148.0
2023-11-14,BSC,peggedUSD,4993702114.0
2023-11-15,BSC,peggedUSD,4990754200.0
2023-11-16,BSC,peggedUSD,4990521784.0
2023-11-17,BSC,peggedUSD,4999265134.0
2023-11-18,BSC,peggedUSD,4991069841.0
2023-11-19,BSC,peggedUSD,4996417540.0
2023-11-20,BSC,peggedUSD,4991828604.0
2023-11-21,BSC,peggedUSD,4998058120.0
2023-11-22,BSC,peggedUSD,4994651325.0
2023-11-23,BSC,peggedUSD,4990329946.0
2023-11-24,BSC,peggedUSD,4992417190.0
2023-11-25,BSC,peggedUSD,4996140411.0
2023-11-26,BSC,peggedUSD,4995659311.0
2023-11-27,BSC,peggedUSD,4997473349.0
2023-11-28,BSC,peggedUSD,4998097206.0
2023-11-29,BSC,peggedUSD,4999171212.0
2023-11-30,BSC,peggedUSD,4999853630.0
2023-12-01,BSC,peggedUSD,4996280888.0
2023-12-02,BSC,peggedUSD,4996352601.0
2023-12-03,BSC,peggedUSD,4997069619.0
2023-12-04,BSC,peggedUSD,4999150502.0
2023-12-05,BSC,peggedUSD,4995456375.0
2023-12-06,BSC,peggedUSD,5000188162.0
2023-12-07,BSC,peggedUSD,4998429514.0
2023-12-08,BSC,peggedUSD,4998133844.0
2023-12-09,BSC,peggedUSD,4997489016.0
2023-12-10,BSC,peggedUSD,4998094518.0
2023-12-11,BSC,peggedUSD,4996983116.0
2023-12-12,BSC,peggedUSD,5015190328.0
2023-12-13,BSC,peggedUSD,4996886365.0
2023-12-14,BSC,peggedUSD,5001495081.0
2023-12-15,BSC,peggedUSD,5003014380.0
2023-12-16,BSC,peggedUSD,4977171958.0
2023-12-17,BSC,peggedUSD,4986908301.0
2023-12-18,BSC,peggedUSD,4998687913.0
2023-12-19,BSC,peggedUSD,4996583713.0
2023-12-20,BSC,peggedUSD,4901643250.0
2023-12-21,BSC,peggedUSD,4889680987.0
2023-12-22,BSC,peggedUSD,4885378170.0
2023-12-23,BSC,peggedUSD,4885911395.0
2023-12-24,BSC,peggedUSD,4889038254.0
2023-12-25,BSC,peggedUSD,4885486082.0
2023-12-26,BSC,peggedUSD,4884699934.0
2023-12-27,BSC,peggedUSD,4547412603.0
2023-12-28,BSC,peggedUSD,4554941697.0
