asset,date,price_usd,market_cap,volume_24h
ethereum,2023-02-03,1663.52,,766949169.430422
ethereum,2023-02-04,1666.38,,514857995.985798
ethereum,2023-02-05,1629.02,,680127291.926744
ethereum,2023-02-06,1614.29,,626831152.687586
ethereum,2023-02-07,1671.03,,743635216.728552
ethereum,2023-02-08,1650.43,,695793337.577435
ethereum,2023-02-09,1545.35,,1054014372.583392
ethereum,2023-02-10,1513.06,,743164643.511499
ethereum,2023-02-11,1538.51,,440657107.728338
ethereum,2023-02-12,1514.83,,438014692.308034
ethereum,2023-02-13,1505.24,,959644223.335073
ethereum,2023-02-14,1555.71,,1021642935.313975
ethereum,2023-02-15,1674.92,,928452953.945049
ethereum,2023-02-16,1637.84,,1408096156.866216
ethereum,2023-02-17,1693.87,,970891863.058295
ethereum,2023-02-18,1691.62,,452969773.61025
ethereum,2023-02-19,1679.75,,680092027.331298
ethereum,2023-02-20,1703.27,,765198951.963577
ethereum,2023-02-21,1659.76,,874136698.284591
ethereum,2023-02-22,1643.14,,861982489.016571
ethereum,2023-02-23,1650.53,,829754759.565515
ethereum,2023-02-24,1607.8,,831164574.11824
ethereum,2023-02-25,1594.58,,462128193.104393
ethereum,2023-02-26,1641.36,,499002379.520129
ethereum,2023-02-27,1633.45,,707841123.057607
ethereum,2023-02-28,1605.23,,640150766.311205
ethereum,2023-03-01,1665.22,,780632253.606366
ethereum,2023-03-02,1647.86,,694364877.504408
ethereum,2023-03-03,1569.45,,1166573996.744236
ethereum,2023-03-04,1566.73,,371865636.794456
ethereum,2023-03-05,1564.58,,469729098.462738
ethereum,2023-03-06,1565.84,,482146763.966397
ethereum,2023-03-07,1561.96,,682865640.744412
ethereum,2023-03-08,1532.38,,714552395.993279
ethereum,2023-03-09,1437.32,,1072396877.907578
ethereum,2023-03-10,1426.44,,1353741388.827259
ethereum,2023-03-11,1471.97,,1987926852.348374
ethereum,2023-03-12,1580.33,,1506839740.469654
ethereum,2023-03-13,1673.45,,1992277884.796341
ethereum,2023-03-14,1699.4,,2195733827.910122
ethereum,2023-03-15,1649.96,,1602460705.895695
ethereum,2023-03-16,1673.73,,1040043241.140285
ethereum,2023-03-17,1789.27,,1569265196.452905
ethereum,2023-03-18,1758.84,,1280189359.424549
ethereum,2023-03-19,1780.68,,972006261.580209
ethereum,2023-03-20,1732.78,,1205036446.951221
ethereum,2023-03-21,1801.23,,1324018564.211035
ethereum,2023-03-22,1734.33,,1581074700.20938
ethereum,2023-03-23,1813.79,,1312199315.577505
ethereum,2023-03-24,1749.57,,1001546184.532135
ethereum,2023-03-25,1741.88,,620341997.183512
ethereum,2023-03-26,1773.88,,627660488.27267
ethereum,2023-03-27,1715.22,,987197970.21984
ethereum,2023-03-28,1772.99,,935507384.149678
ethereum,2023-03-29,1793.07,,967342311.082234
ethereum,2023-03-30,1793.61,,1039397383.7804
ethereum,2023-03-31,1821.52,,1006896937.025254
ethereum,2023-04-01,1820.79,,497460628.076191
ethereum,2023-04-02,1794.51,,580909276.164171
ethereum,2023-04-03,1810.51,,1131436800.437073
ethereum,2023-04-04,1870.37,,1151551698.653268
ethereum,2023-04-05,1908.69,,1045846831.791563
ethereum,2023-04-06,1872.41,,743618300.024
ethereum,2023-04-07,1863.72,,528718750.378566
ethereum,2023-04-08,1848.82,,368792680.929658
ethereum,2023-04-09,1858.92,,529878494.840373
ethereum,2023-04-10,1910.2,,816212712.862947
ethereum,2023-04-11,1889.86,,774389695.845932
ethereum,2023-04-12,1917.39,,1195663632.078732
ethereum,2023-04-13,2012.01,,1333377092.124591
ethereum,2023-04-14,2099.99,,1877719501.123732
ethereum,2023-04-15,2090.6,,674260851.49151
ethereum,2023-04-16,2118.67,,673034613.415835
ethereum,2023-04-17,2074.0,,889433328.786508
ethereum,2023-04-18,2103.5,,867291463.569828
ethereum,2023-04-19,1933.73,,1547934187.85902
ethereum,2023-04-20,1942.98,,1218184973.299396
ethereum,2023-04-21,1848.78,,1306179482.091942
ethereum,2023-04-22,1874.16,,616579601.311765
ethereum,2023-04-23,1862.0,,641362428.689366
ethereum,2023-04-24,1841.84,,826968889.241232
ethereum,2023-04-25,1866.1,,839226421.378246
ethereum,2023-04-26,1866.01,,1695903568.960903
ethereum,2023-04-27,1908.68,,1383094120.67767
ethereum,2023-04-28,1890.94,,736203306.614156
ethereum,2023-04-29,1907.8,,346028241.295737
ethereum,2023-04-30,1870.09,,677913240.814662
ethereum,2023-05-01,1830.73,,818821593.694849
ethereum,2023-05-02,1870.08,,690907892.110455
ethereum,2023-05-03,1905.12,,871222153.959792
ethereum,2023-05-04,1877.07,,670584503.659619
ethereum,2023-05-05,1993.3,,1061183389.068112
ethereum,2023-05-06,1896.33,,1169939393.312777
ethereum,2023-05-07,1870.4,,787566158.198456
ethereum,2023-05-08,1847.56,,1157603209.761854
ethereum,2023-05-09,1846.52,,561440259.790895
ethereum,2023-05-10,1840.84,,1182254717.032215
ethereum,2023-05-11,1794.3,,944525427.027942
ethereum,2023-05-12,1807.45,,1002104362.594411
ethereum,2023-05-13,1795.11,,383397322.744781
ethereum,2023-05-14,1799.21,,393557662.80186
ethereum,2023-05-15,1816.2,,708011632.174709
ethereum,2023-05-16,1824.21,,565367254.106777
ethereum,2023-05-17,1822.12,,637776970.833855
ethereum,2023-05-18,1800.56,,531357170.827152
ethereum,2023-05-19,1812.32,,440291732.350879
ethereum,2023-05-20,1819.42,,232010582.306628
ethereum,2023-05-21,1804.91,,292535613.878124
ethereum,2023-05-22,1817.35,,430673377.916653
ethereum,2023-05-23,1854.05,,734581474.722466
ethereum,2023-05-24,1799.89,,761360360.597887
ethereum,2023-05-25,1805.6,,628769352.442571
ethereum,2023-05-26,1827.79,,501773973.879937
ethereum,2023-05-27,1829.89,,253710138.250563
ethereum,2023-05-28,1908.64,,705699886.229488
ethereum,2023-05-29,1892.6,,596236148.909885
ethereum,2023-05-30,1900.59,,519059196.247416
ethereum,2023-05-31,1873.63,,597360395.544034
ethereum,2023-06-01,1861.78,,504448237.27338
ethereum,2023-06-02,1906.68,,591169483.099447
ethereum,2023-06-03,1892.06,,282550389.946688
ethereum,2023-06-04,1890.01,,328166899.062354
ethereum,2023-06-05,1810.5,,1017689609.362256
ethereum,2023-06-06,1884.64,,907660359.425966
ethereum,2023-06-07,1832.13,,796856688.866713
ethereum,2023-06-08,1845.64,,349160385.10498
ethereum,2023-06-09,1840.37,,365037779.742887
ethereum,2023-06-10,1751.53,,1148312156.525596
ethereum,2023-06-11,1752.76,,385656545.950238
ethereum,2023-06-12,1742.57,,525467514.619609
ethereum,2023-06-13,1740.12,,495907901.668493
ethereum,2023-06-14,1650.95,,705586390.233981
ethereum,2023-06-15,1666.96,,611499814.542176
ethereum,2023-06-16,1717.92,,525393264.962201
ethereum,2023-06-17,1727.76,,366944179.320637
ethereum,2023-06-18,1720.95,,270948973.417484
ethereum,2023-06-19,1737.11,,422827205.775489
ethereum,2023-06-20,1791.99,,577529266.789217
ethereum,2023-06-21,1889.11,,1132377905.488902
ethereum,2023-06-22,1872.01,,791056016.146176
ethereum,2023-06-23,1892.63,,760352485.336681
ethereum,2023-06-24,1874.96,,427721477.76198
ethereum,2023-06-25,1898.8,,644415530.040616
ethereum,2023-06-26,1858.97,,859537162.355614
ethereum,2023-06-27,1889.58,,690855987.041332
ethereum,2023-06-28,1828.02,,626358502.58848
ethereum,2023-06-29,1851.99,,448678322.176822
ethereum,2023-06-30,1933.79,,1353630452.615445
ethereum,2023-07-01,1924.5,,343093755.612736
ethereum,2023-07-02,1937.48,,491981842.960139
ethereum,2023-07-03,1955.54,,631158998.811416
ethereum,2023-07-04,1936.2,,401186997.249838
ethereum,2023-07-05,1910.36,,512774138.218949
ethereum,2023-07-06,1846.17,,868009586.22327
ethereum,2023-07-07,1870.91,,432733381.054967
ethereum,2023-07-08,1865.24,,234001180.804625
ethereum,2023-07-09,1862.8,,252189550.05161
ethereum,2023-07-10,1880.4,,464186441.163382
ethereum,2023-07-11,1878.3,,333339876.932696
ethereum,2023-07-12,1871.82,,498567734.559133
ethereum,2023-07-13,2004.49,,1069502144.026194
ethereum,2023-07-14,1937.83,,982369872.0199
ethereum,2023-07-15,1931.41,,261553961.167515
ethereum,2023-07-16,1922.11,,286787440.456901
ethereum,2023-07-17,1911.2,,528662412.297658
ethereum,2023-07-18,1897.21,,409583830.876333
ethereum,2023-07-19,1888.63,,415268112.543401
ethereum,2023-07-20,1891.59,,556981450.455301
ethereum,2023-07-21,1891.73,,313414135.895111
ethereum,2023-07-22,1866.52,,247820592.768613
ethereum,2023-07-23,1888.73,,288736391.861338
ethereum,2023-07-24,1850.0,,512402907.457845
ethereum,2023-07-25,1857.66,,282696600.921257
ethereum,2023-07-26,1872.0,,507049348.717311
ethereum,2023-07-27,1861.28,,306463587.40202
ethereum,2023-07-28,1874.19,,259228467.502262
ethereum,2023-07-29,1880.46,,136676328.67955
ethereum,2023-07-30,1861.79,,296504225.221497
ethereum,2023-07-31,1856.14,,313517086.161755
ethereum,2023-08-01,1873.47,,659100582.108448
ethereum,2023-08-02,1839.9,,470466371.262786
ethereum,2023-08-03,1835.81,,315081750.38648
ethereum,2023-08-04,1830.23,,344687096.602038
ethereum,2023-08-05,1836.48,,171683574.022643
ethereum,2023-08-06,1830.28,,165701947.019345
ethereum,2023-08-07,1829.1,,409166592.891649
ethereum,2023-08-08,1856.3,,436891258.634858
ethereum,2023-08-09,1855.35,,356559464.883318
ethereum,2023-08-10,1852.47,,236043286.656351
ethereum,2023-08-11,1848.84,,209237745.63836
ethereum,2023-08-12,1849.93,,117106742.569844
ethereum,2023-08-13,1840.73,,222956657.347428
ethereum,2023-08-14,1845.5,,277387603.677403
ethereum,2023-08-15,1828.98,,341622741.956271
ethereum,2023-08-16,1807.81,,373631455.899558
ethereum,2023-08-17,1681.49,,1390504308.003381
ethereum,2023-08-18,1661.59,,901117750.717323
ethereum,2023-08-19,1669.67,,387407573.3804
ethereum,2023-08-20,1685.24,,327342264.94863
ethereum,2023-08-21,1667.55,,418860905.067397
ethereum,2023-08-22,1634.99,,657589420.923018
ethereum,2023-08-23,1679.61,,622717740.76397
ethereum,2023-08-24,1661.16,,383948287.500426
ethereum,2023-08-25,1653.8,,390502520.582296
ethereum,2023-08-26,1647.04,,130634757.648333
ethereum,2023-08-27,1658.33,,145109143.683836
ethereum,2023-08-28,1653.08,,352868062.83225
ethereum,2023-08-29,1729.42,,842464924.522092
ethereum,2023-08-30,1705.23,,347291135.28552
ethereum,2023-08-31,1645.76,,554219312.094311
ethereum,2023-09-01,1629.12,,493457144.938849
ethereum,2023-09-02,1637.03,,166937240.933972
ethereum,2023-09-03,1635.84,,190979647.353311
ethereum,2023-09-04,1630.51,,274049115.417922
ethereum,2023-09-05,1634.45,,333010633.963955
ethereum,2023-09-06,1633.15,,358419121.474319
ethereum,2023-09-07,1648.11,,374542954.194732
ethereum,2023-09-08,1636.44,,362938822.785618
ethereum,2023-09-09,1635.54,,95627623.417556
ethereum,2023-09-10,1617.42,,336517904.443572
ethereum,2023-09-11,1551.85,,657137141.34232
ethereum,2023-09-12,1592.97,,525392019.744392
ethereum,2023-09-13,1607.62,,357304191.673901
ethereum,2023-09-14,1626.47,,447913522.75155
ethereum,2023-09-15,1641.29,,295616593.107865
ethereum,2023-09-16,1634.4,,163144495.691079
ethereum,2023-09-17,1622.48,,195464805.891003
ethereum,2023-09-18,1636.66,,458235380.246686
ethereum,2023-09-19,1643.12,,302910996.591828
ethereum,2023-09-20,1622.26,,379255954.951705
ethereum,2023-09-21,1583.94,,384503484.655841
ethereum,2023-09-22,1593.08,,198987470.055888
ethereum,2023-09-23,1593.86,,102806906.083431
ethereum,2023-09-24,1580.71,,218549215.974009
ethereum,2023-09-25,1588.33,,279294486.722661
ethereum,2023-09-26,1594.01,,199551097.289548
ethereum,2023-09-27,1598.64,,440883556.960054
ethereum,2023-09-28,1652.99,,541873730.296698
ethereum,2023-09-29,1667.45,,420335662.096628
ethereum,2023-09-30,1670.89,,229630339.535437
ethereum,2023-10-01,1733.79,,383793846.183488
ethereum,2023-10-02,1662.4,,643680600.092603
ethereum,2023-10-03,1656.88,,328606758.398617
ethereum,2023-10-04,1646.58,,365919693.07999
ethereum,2023-10-05,1611.79,,386770321.772352
ethereum,2023-10-06,1645.03,,360565723.578844
ethereum,2023-10-07,1633.57,,165907550.809013
ethereum,2023-10-08,1632.84,,243516204.388717
ethereum,2023-10-09,1580.13,,540588837.459589
ethereum,2023-10-10,1567.63,,378967575.340083
ethereum,2023-10-11,1566.87,,406667649.144022
ethereum,2023-10-12,1539.61,,366335747.013667
ethereum,2023-10-13,1552.16,,297929349.186925
ethereum,2023-10-14,1554.94,,155648012.907844
ethereum,2023-10-15,1557.77,,187266232.062386
ethereum,2023-10-16,1599.42,,665124956.25364
ethereum,2023-10-17,1565.01,,370032208.156754
ethereum,2023-10-18,1563.44,,279357949.45458
ethereum,2023-10-19,1566.57,,336684246.044496
ethereum,2023-10-20,1603.89,,506065182.982314
ethereum,2023-10-21,1628.94,,285546594.56213
ethereum,2023-10-22,1663.7,,374841495.304391
ethereum,2023-10-23,1765.46,,1044121568.099054
ethereum,2023-10-24,1784.98,,1216867823.899225
ethereum,2023-10-25,1787.15,,634289515.565779
ethereum,2023-10-26,1803.38,,781481904.959697
ethereum,2023-10-27,1779.4,,488398895.217537
ethereum,2023-10-28,1776.2,,219588597.64105
ethereum,2023-10-29,1795.14,,258015412.931554
ethereum,2023-10-30,1809.04,,501228029.317605
ethereum,2023-10-31,1814.67,,464695558.995254
ethereum,2023-11-01,1846.99,,858744655.311508
ethereum,2023-11-02,1800.8,,674522153.765589
ethereum,2023-11-03,1832.71,,568244477.517703
ethereum,2023-11-04,1855.54,,315560482.702516
ethereum,2023-11-05,1891.71,,721508408.943992
ethereum,2023-11-06,1900.95,,622198937.156692
ethereum,2023-11-07,1885.27,,625566317.427045
ethereum,2023-11-08,1888.12,,468144576.741454
ethereum,2023-11-09,2121.32,,2200484378.92985
ethereum,2023-11-10,2077.72,,1167220520.828261
ethereum,2023-11-11,2053.17,,763796737.409375
ethereum,2023-11-12,2044.68,,577153459.51571
ethereum,2023-11-13,2053.65,,1093862454.321374
ethereum,2023-11-14,1979.39,,972032428.326573
ethereum,2023-11-15,2058.48,,847945999.664
ethereum,2023-11-16,1961.77,,1101174547.308609
ethereum,2023-11-17,1960.82,,783561858.011889
ethereum,2023-11-18,1962.6,,543924395.733028
ethereum,2023-11-19,2011.47,,494600634.891146
ethereum,2023-11-20,2021.4,,854002757.451172
ethereum,2023-11-21,1933.01,,974304142.397174
ethereum,2023-11-22,2063.21,,943776525.65738
ethereum,2023-11-23,2062.2,,517482313.452256
ethereum,2023-11-24,2080.84,,894370772.518114
ethereum,2023-11-25,2083.09,,288887833.978004
ethereum,2023-11-26,2062.33,,499314260.833915
ethereum,2023-11-27,2027.5,,660673302.74006
ethereum,2023-11-28,2048.14,,578404413.958468
ethereum,2023-11-29,2028.81,,521225853.33225
ethereum,2023-11-30,2051.96,,496360388.666385
ethereum,2023-12-01,2087.24,,778670941.03376
ethereum,2023-12-02,2164.74,,684434398.684245
ethereum,2023-12-03,2192.95,,560343820.028509
ethereum,2023-12-04,2243.37,,1263069834.208612
ethereum,2023-12-05,2293.33,,1190597719.193227
ethereum,2023-12-06,2232.7,,925926168.109342
ethereum,2023-12-07,2355.73,,1115389522.523053
ethereum,2023-12-08,2358.72,,893841920.83732
ethereum,2023-12-09,2340.49,,679437458.931254
ethereum,2023-12-10,2352.39,,469860963.947153
ethereum,2023-12-11,2225.12,,1426910964.96622
ethereum,2023-12-12,2203.46,,799015127.414974
ethereum,2023-12-13,2260.16,,922420273.947253
ethereum,2023-12-14,2315.32,,934716057.650864
ethereum,2023-12-15,2220.5,,754022987.247722
ethereum,2023-12-16,2228.96,,446980227.082835
ethereum,2023-12-17,2196.52,,501306718.242808
ethereum,2023-12-18,2219.43,,789100505.031711
ethereum,2023-12-19,2177.91,,847060839.708398
ethereum,2023-12-20,2202.17,,922794580.703402
ethereum,2023-12-21,2239.61,,1010354340.135799
ethereum,2023-12-22,2324.54,,1358322906.958078
ethereum,2023-12-23,2308.2,,586078143.242079
ethereum,2023-12-24,2264.05,,705420988.78504
ethereum,2023-12-25,2271.35,,652158658.258351
ethereum,2023-12-26,2230.88,,916097827.49845
ethereum,2023-12-27,2378.35,,1250873719.550661
ethereum,2023-12-28,2344.15,,1385456486.286191
ethereum,2023-12-29,2299.2,,1049566350.122209
ethereum,2023-12-30,2291.68,,483369913.478846
ethereum,2023-12-31,2281.87,,510046689.187396
ethereum,2024-01-01,2352.04,,500451219.612806
ethereum,2024-01-02,2355.34,,1090922198.049091
ethereum,2024-01-03,2209.72,,1797597895.179904
ethereum,2024-01-04,2267.11,,1009072619.206773
ethereum,2024-01-05,2268.78,,910367621.181662
ethereum,2024-01-06,2240.78,,434867515.959157
ethereum,2024-01-07,2221.42,,463525159.257429
ethereum,2024-01-08,2330.44,,1221527410.440822
ethereum,2024-01-09,2344.29,,1267764132.836077
ethereum,2024-01-10,2584.38,,2536320982.388543
ethereum,2024-01-11,2618.01,,2194916359.191646
ethereum,2024-01-12,2522.54,,2318179618.086912
ethereum,2024-01-13,2578.19,,1075466481.72042
ethereum,2024-01-14,2472.87,,774962904.807117
ethereum,2024-01-15,2511.78,,793871974.871601
ethereum,2024-01-16,2587.4,,972060398.7746
ethereum,2024-01-17,2530.19,,933809190.348208
ethereum,2024-01-18,2470.81,,1129803152.914788
ethereum,2024-01-19,2492.0,,1047352971.89337
ethereum,2024-01-20,2472.01,,337794603.1476
ethereum,2024-01-21,2457.05,,303022758.728082
ethereum,2024-01-22,2314.2,,1252505758.322904
ethereum,2024-01-23,2242.6,,1568448812.43809
ethereum,2024-01-24,2235.02,,802477123.108515
ethereum,2024-01-25,2218.64,,731016014.382289
ethereum,2024-01-26,2267.68,,815753832.163171
ethereum,2024-01-27,2267.94,,329102144.459815
ethereum,2024-01-28,2256.9,,476534769.158892
ethereum,2024-01-29,2317.6,,696374288.619473
ethereum,2024-01-30,2343.01,,871148737.166658
ethereum,2024-01-31,2283.14,,920131584.290104
ethereum,2024-02-01,2304.28,,708868445.046755
ethereum,2024-02-02,2309.06,,549302201.697642
ethereum,2024-02-03,2296.49,,307866239.186442
ethereum,2024-02-04,2289.79,,393039532.452068
ethereum,2024-02-05,2301.83,,545576620.002565
ethereum,2024-02-06,2372.64,,864113645.787681
ethereum,2024-02-07,2425.1,,820475884.303521
ethereum,2024-02-08,2419.55,,821961943.652096
ethereum,2024-02-09,2486.56,,1222635531.628793
ethereum,2024-02-10,2500.24,,461966177.394756
ethereum,2024-02-11,2507.21,,553430378.325069
ethereum,2024-02-12,2659.99,,1152087242.126358
ethereum,2024-02-13,2639.99,,1328138932.929169
ethereum,2024-02-14,2774.81,,1258639954.547665
ethereum,2024-02-15,2822.59,,1353587492.514775
ethereum,2024-02-16,2801.8,,1062271564.48786
ethereum,2024-02-17,2785.93,,673711593.251713
ethereum,2024-02-18,2881.2,,1037802342.593287
ethereum,2024-02-19,2944.8,,1302430726.129661
ethereum,2024-02-20,3014.81,,1868745481.647549
ethereum,2024-02-21,2967.9,,1746960179.79394
ethereum,2024-02-22,2971.4,,1676206889.451405
ethereum,2024-02-23,2922.24,,1261137725.511952
ethereum,2024-02-24,2992.62,,721993808.566193
ethereum,2024-02-25,3112.59,,1257766106.546299
ethereum,2024-02-26,3175.94,,1703165045.241492
ethereum,2024-02-27,3242.36,,2025805516.974933
ethereum,2024-02-28,3383.1,,3153201034.914763
ethereum,2024-02-29,3340.09,,2608623102.49017
ethereum,2024-03-01,3433.43,,1405295834.572694
ethereum,2024-03-02,3421.4,,971756920.451209
ethereum,2024-03-03,3487.81,,1172272660.98449
ethereum,2024-03-04,3627.76,,2526905041.93919
ethereum,2024-03-05,3553.65,,5043847679.68348
ethereum,2024-03-06,3818.59,,3652250924.277737
ethereum,2024-03-07,3868.76,,2067607917.443709
ethereum,2024-03-08,3883.36,,2534209920.005565
ethereum,2024-03-09,3905.21,,995823688.313553
ethereum,2024-03-10,3878.47,,1393415653.98342
ethereum,2024-03-11,4064.8,,2874119154.303359
ethereum,2024-03-12,3979.96,,2522475873.08181
ethereum,2024-03-13,4004.79,,1933909390.302124
ethereum,2024-03-14,3881.7,,2520007951.6912
ethereum,2024-03-15,3742.19,,3513477459.320449
ethereum,2024-03-16,3523.09,,1999176881.312615
ethereum,2024-03-17,3644.71,,1843487764.621314
ethereum,2024-03-18,3520.46,,2029690613.721462
ethereum,2024-03-19,3158.64,,3474307712.276456
ethereum,2024-03-20,3516.53,,3957251428.899041
ethereum,2024-03-21,3492.85,,2114084858.156535
ethereum,2024-03-22,3336.35,,1891771641.019007
ethereum,2024-03-23,3329.53,,1089778379.601229
ethereum,2024-03-24,3454.98,,879033073.031454
ethereum,2024-03-25,3590.42,,1945377748.66027
ethereum,2024-03-26,3587.33,,1800812035.846224
ethereum,2024-03-27,3501.19,,1576098628.307976
ethereum,2024-03-28,3560.49,,1436630524.623043
ethereum,2024-03-29,3509.74,,1138548291.158387
ethereum,2024-03-30,3505.64,,759625521.451892
ethereum,2024-03-31,3645.29,,878141654.345982
ethereum,2024-04-01,3503.8,,1437691729.032314
ethereum,2024-04-02,3278.96,,2068004456.062823
ethereum,2024-04-03,3310.83,,1358993604.798615
ethereum,2024-04-04,3327.4,,1187792289.214371
ethereum,2024-04-05,3317.85,,1132252495.889124
ethereum,2024-04-06,3351.59,,612681489.148954
ethereum,2024-04-07,3454.2,,715174110.573835
ethereum,2024-04-08,3694.61,,1787240600.808657
ethereum,2024-04-09,3506.39,,1643610851.75092
ethereum,2024-04-10,3545.64,,1361401195.431785
ethereum,2024-04-11,3502.52,,1197654094.446207
ethereum,2024-04-12,3237.43,,2328197177.420495
ethereum,2024-04-13,3007.01,,3066250202.835826
ethereum,2024-04-14,3155.11,,2244354713.135616
ethereum,2024-04-15,3101.99,,1911310147.230663
ethereum,2024-04-16,3084.22,,1610290812.173095
ethereum,2024-04-17,2985.41,,1483253378.358158
ethereum,2024-04-18,3064.4,,1177977125.358139
ethereum,2024-04-19,3056.46,,1843119282.769549
ethereum,2024-04-20,3155.79,,749727918.396258
ethereum,2024-04-21,3147.67,,694988777.191024
ethereum,2024-04-22,3200.2,,928957385.38023
ethereum,2024-04-23,3219.46,,813798516.320386
ethereum,2024-04-24,3140.8,,1261617674.785295
ethereum,2024-04-25,3155.8,,1104939534.274997
ethereum,2024-04-26,3131.3,,792255507.862558
ethereum,2024-04-27,3255.56,,1027413859.249457
ethereum,2024-04-28,3263.45,,1006628332.290045
ethereum,2024-04-29,3216.73,,1345237182.553429
ethereum,2024-04-30,3014.05,,1710124473.495703
ethereum,2024-05-01,2972.46,,1827523436.860293
ethereum,2024-05-02,2986.19,,1084862887.847943
ethereum,2024-05-03,3102.61,,1081409861.154123
ethereum,2024-05-04,3117.23,,613297368.100618
ethereum,2024-05-05,3136.41,,684143592.814579
ethereum,2024-05-06,3062.6,,1111315631.576414
ethereum,2024-05-07,3005.69,,917252045.688203
ethereum,2024-05-08,2974.21,,800460076.635667
ethereum,2024-05-09,3036.23,,715090822.076205
ethereum,2024-05-10,2909.99,,972264869.49205
ethereum,2024-05-11,2912.45,,402989065.566229
ethereum,2024-05-12,2929.29,,315212004.622529
ethereum,2024-05-13,2950.99,,1083553488.623212
ethereum,2024-05-14,2881.93,,783471918.254666
ethereum,2024-05-15,3032.55,,1036063008.59966
ethereum,2024-05-16,2944.7,,876706595.658027
ethereum,2024-05-17,3092.01,,1088374622.991193
ethereum,2024-05-18,3122.94,,622730956.337748
ethereum,2024-05-19,3071.19,,513790068.69183
ethereum,2024-05-20,3661.78,,2853349713.672701
ethereum,2024-05-21,3789.6,,3557244460.363258
ethereum,2024-05-22,3737.73,,2151256432.12026
ethereum,2024-05-23,3783.61,,4283549690.441181
ethereum,2024-05-24,3728.28,,1782983862.212967
ethereum,2024-05-25,3749.26,,594438275.805137
ethereum,2024-05-26,3826.47,,1115661431.007397
ethereum,2024-05-27,3894.22,,1424169372.465946
ethereum,2024-05-28,3844.69,,1605074794.248354
ethereum,2024-05-29,3767.43,,1274087642.072243
ethereum,2024-05-30,3747.91,,1042146006.39132
ethereum,2024-05-31,3762.29,,1032174005.216676
ethereum,2024-06-01,3815.82,,503500622.837856
ethereum,2024-06-02,3780.91,,798100737.663757
ethereum,2024-06-03,3767.06,,946239636.296371
ethereum,2024-06-04,3810.23,,878533930.59989
ethereum,2024-06-05,3865.99,,1046373693.422429
ethereum,2024-06-06,3813.46,,910751773.181592
ethereum,2024-06-07,3678.32,,1352307567.238349
ethereum,2024-06-08,3681.57,,518118534.039922
ethereum,2024-06-09,3706.4,,381854484.95566
ethereum,2024-06-10,3667.85,,575211243.30527
ethereum,2024-06-11,3497.33,,1552225947.171155
ethereum,2024-06-12,3560.12,,1384558593.85822
ethereum,2024-06-13,3469.4,,1048214494.75108
ethereum,2024-06-14,3481.8,,1116570671.848945
ethereum,2024-06-15,3568.74,,873576137.27908
ethereum,2024-06-16,3624.41,,537492821.643428
ethereum,2024-06-17,3511.46,,1196162530.919053
ethereum,2024-06-18,3483.42,,1541798882.411695
ethereum,2024-06-19,3560.51,,1138419054.652927
ethereum,2024-06-20,3513.08,,1170597741.257869
ethereum,2024-06-21,3518.5,,1197095546.233963
ethereum,2024-06-22,3495.75,,405045499.421582
ethereum,2024-06-23,3420.91,,463204539.05644
ethereum,2024-06-24,3352.73,,1807046957.965219
ethereum,2024-06-25,3394.91,,812730026.8442
ethereum,2024-06-26,3371.44,,699375819.276128
ethereum,2024-06-27,3450.44,,687897292.145414
ethereum,2024-06-28,3380.15,,760116781.029508
ethereum,2024-06-29,3378.8,,299468173.245718
ethereum,2024-06-30,3438.16,,480491273.121482
ethereum,2024-07-01,3442.2,,780112100.208223
ethereum,2024-07-02,3421.35,,473853655.522322
ethereum,2024-07-03,3295.48,,1031040642.948245
ethereum,2024-07-04,3059.7,,1425360058.279399
ethereum,2024-07-05,2981.78,,2602693094.463384
ethereum,2024-07-06,3066.83,,646245038.475145
ethereum,2024-07-07,2931.0,,538755029.459879
ethereum,2024-07-08,3019.01,,1484924133.828654
ethereum,2024-07-09,3066.65,,859567747.663927
ethereum,2024-07-10,3101.05,,839730659.372952
ethereum,2024-07-11,3099.57,,907129989.222096
ethereum,2024-07-12,3133.88,,575599522.850663
ethereum,2024-07-13,3175.93,,376336968.783293
ethereum,2024-07-14,3245.08,,530204017.169411
ethereum,2024-07-15,3483.39,,1058747637.288266
ethereum,2024-07-16,3444.13,,1291412549.937766
ethereum,2024-07-17,3387.05,,1029558208.636794
ethereum,2024-07-18,3426.5,,829503482.767012
ethereum,2024-07-19,3503.53,,1034724329.319296
ethereum,2024-07-20,3517.5,,516504071.765199
ethereum,2024-07-21,3535.92,,764360242.601174
ethereum,2024-07-22,3439.6,,724117324.169122
ethereum,2024-07-23,3482.51,,1737977523.022786
ethereum,2024-07-24,3335.81,,940244066.497797
ethereum,2024-07-25,3175.48,,1570457188.18384
ethereum,2024-07-26,3274.61,,844064770.724818
ethereum,2024-07-27,3249.01,,757931406.545815
ethereum,2024-07-28,3270.16,,336422802.722383
ethereum,2024-07-29,3317.66,,1061016180.078098
ethereum,2024-07-30,3279.21,,652703227.796507
ethereum,2024-07-31,3232.74,,769347274.945988
ethereum,2024-08-01,3203.4,,1020921619.452479
ethereum,2024-08-02,2989.61,,1185594927.514843
ethereum,2024-08-03,2903.64,,1013020792.752083
ethereum,2024-08-04,2688.92,,1426784556.442743
ethereum,2024-08-05,2419.59,,6243689817.192618
ethereum,2024-08-06,2461.33,,1601879002.769123
