date,chain,fees_usd
2023-10-09,arbitrum,493929.0
2023-10-10,arbitrum,546039.0
2023-10-11,arbitrum,497028.0
2023-10-12,arbitrum,416393.0
2023-10-13,arbitrum,323198.0
2023-10-14,arbitrum,173275.0
2023-10-15,arbitrum,206122.0
2023-10-16,arbitrum,857439.0
2023-10-17,arbitrum,358993.0
2023-10-18,arbitrum,466320.0
2023-10-19,arbitrum,338853.0
2023-10-20,arbitrum,725853.0
2023-10-21,arbitrum,445722.0
2023-10-22,arbitrum,1330420.0
2023-10-23,arbitrum,1689568.0
2023-10-24,arbitrum,1848057.0
2023-10-25,arbitrum,806115.0
2023-10-26,arbitrum,1080771.0
2023-10-27,arbitrum,663574.0
2023-10-28,arbitrum,342179.0
2023-10-29,arbitrum,419101.0
2023-10-30,arbitrum,605825.0
2023-10-31,arbitrum,769622.0
2023-11-01,arbitrum,1118101.0
2023-11-02,arbitrum,891316.0
2023-11-03,arbitrum,743289.0
2023-11-04,arbitrum,535238.0
2023-11-05,arbitrum,1281032.0
2023-11-06,arbitrum,820299.0
2023-11-07,arbitrum,1031495.0
2023-11-08,arbitrum,908144.0
2023-11-09,arbitrum,2639324.0
2023-11-10,arbitrum,1056130.0
2023-11-11,arbitrum,925977.0
2023-11-12,arbitrum,891246.0
2023-11-13,arbitrum,1100837.0
2023-11-14,arbitrum,1304716.0
2023-11-15,arbitrum,1017098.0
2023-11-16,arbitrum,1542391.0
2023-11-17,arbitrum,1187952.0
2023-11-18,arbitrum,547358.0
2023-11-19,arbitrum,532280.0
2023-11-20,arbitrum,903200.0
2023-11-21,arbitrum,1238755.0
2023-11-22,arbitrum,941307.0
2023-11-23,arbitrum,644429.0
2023-11-24,arbitrum,755769.0
2023-11-25,arbitrum,569956.0
2023-11-26,arbitrum,766025.0
2023-11-27,arbitrum,1020012.0
2023-11-28,arbitrum,717455.0
2023-11-29,arbitrum,773073.0
2023-11-30,arbitrum,673072.0
2023-12-01,arbitrum,926787.0
2023-12-02,arbitrum,812470.0
2023-12-03,arbitrum,840366.0
2023-12-04,arbitrum,1822853.0
2023-12-05,arbitrum,1723572.0
2023-12-06,arbitrum,1237783.0
2023-12-07,arbitrum,1580595.0
2023-12-08,arbitrum,1231603.0
2023-12-09,arbitrum,1155194.0
2023-12-10,arbitrum,802585.0
2023-12-11,arbitrum,2510539.0
2023-12-12,arbitrum,1454561.0
2023-12-13,arbitrum,1452637.0
2023-12-14,arbitrum,1288891.0
2023-12-15,arbitrum,742995.0
2023-12-16,arbitrum,613513.0
2023-12-17,arbitrum,834150.0
2023-12-18,arbitrum,1178530.0
2023-12-19,arbitrum,1035230.0
2023-12-20,arbitrum,1326586.0
2023-12-21,arbitrum,1468981.0
2023-12-22,arbitrum,1821829.0
2023-12-23,arbitrum,1178330.0
2023-12-24,arbitrum,1240309.0
2023-12-25,arbitrum,884025.0
2023-12-26,arbitrum,1402620.0
2023-12-27,arbitrum,1613613.0
2023-12-28,arbitrum,1940134.0
2023-12-29,arbitrum,1454563.0
2023-12-30,arbitrum,842404.0
2023-12-31,arbitrum,930689.0
2024-01-01,arbitrum,1075029.0
2024-01-02,arbitrum,1890204.0
2024-01-03,arbitrum,3366222.0
2024-01-04,arbitrum,1785104.0
2024-01-05,arbitrum,1751912.0
2024-01-06,arbitrum,900679.0
2024-01-07,arbitrum,1986877.0
2024-01-08,arbitrum,2376562.0
2024-01-09,arbitrum,1892857.0
2024-01-10,arbitrum,2712847.0
2024-01-11,arbitrum,2227049.0
2024-01-12,arbitrum,2514275.0
2024-01-13,arbitrum,979819.0
2024-01-14,arbitrum,909844.0
2024-01-15,arbitrum,1133620.0
2024-01-16,arbitrum,1234639.0
2024-01-17,arbitrum,1134728.0
2024-01-18,arbitrum,1328009.0
2024-01-19,arbitrum,1420914.0
2024-01-20,arbitrum,720143.0
2024-01-21,arbitrum,560390.0
2024-01-22,arbitrum,1468201.0
2024-01-23,arbitrum,1895394.0
2024-01-24,arbitrum,1050922.0
2024-01-25,arbitrum,848825.0
2024-01-26,arbitrum,977528.0
2024-01-27,arbitrum,481095.0
2024-01-28,arbitrum,710315.0
2024-01-29,arbitrum,713089.0
2024-01-30,arbitrum,977894.0
2024-01-31,arbitrum,1022262.0
2024-02-01,arbitrum,903011.0
2024-02-02,arbitrum,790096.0
2024-02-03,arbitrum,561256.0
2024-02-04,arbitrum,574407.0
2024-02-05,arbitrum,691342.0
2024-02-06,arbitrum,864832.0
2024-02-07,arbitrum,825474.0
2024-02-08,arbitrum,1051050.0
2024-02-09,arbitrum,1331340.0
2024-02-10,arbitrum,569609.0
2024-02-11,arbitrum,679370.0
2024-02-12,arbitrum,1213510.0
2024-02-13,arbitrum,1458844.0
2024-02-14,arbitrum,1008617.0
2024-02-15,arbitrum,1241062.0
2024-02-16,arbitrum,1454205.0
2024-02-17,arbitrum,838655.0
2024-02-18,arbitrum,1283194.0
2024-02-19,arbitrum,1451315.0
2024-02-20,arbitrum,1492425.0
2024-02-21,arbitrum,1426770.0
2024-02-22,arbitrum,1214617.0
2024-02-23,arbitrum,1321120.0
2024-02-24,arbitrum,986524.0
2024-02-25,arbitrum,1558329.0
2024-02-26,arbitrum,1688875.0
2024-02-27,arbitrum,2201723.0
2024-02-28,arbitrum,3407991.0
2024-02-29,arbitrum,2835138.0
2024-03-01,arbitrum,1448884.0
2024-03-02,arbitrum,1330732.0
2024-03-03,arbitrum,1640292.0
2024-03-04,arbitrum,2574583.0
2024-03-05,arbitrum,5026440.0
2024-03-06,arbitrum,3058671.0
2024-03-07,arbitrum,2189938.0
2024-03-08,arbitrum,2005672.0
2024-03-09,arbitrum,901125.0
2024-03-10,arbitrum,1539571.0
2024-03-11,arbitrum,2263692.0
2024-03-12,arbitrum,1760771.0
2024-03-13,arbitrum,1971854.0
2024-03-14,arbitrum,2061982.0
2024-03-15,arbitrum,2936749.0
2024-03-16,arbitrum,1629997.0
2024-03-17,arbitrum,1899519.0
2024-03-18,arbitrum,1776437.0
2024-03-19,arbitrum,2711985.0
2024-03-20,arbitrum,2570766.0
2024-03-21,arbitrum,1924568.0
2024-03-22,arbitrum,1827757.0
2024-03-23,arbitrum,1143123.0
2024-03-24,arbitrum,1049204.0
2024-03-25,arbitrum,1869955.0
2024-03-26,arbitrum,2176536.0
2024-03-27,arbitrum,2030336.0
2024-03-28,arbitrum,1661271.0
2024-03-29,arbitrum,1159035.0
2024-03-30,arbitrum,903150.0
2024-03-31,arbitrum,1094754.0
2024-04-01,arbitrum,1639072.0
2024-04-02,arbitrum,2003824.0
2024-04-03,arbitrum,1366032.0
2024-04-04,arbitrum,1322261.0
2024-04-05,arbitrum,1279933.0
2024-04-06,arbitrum,950679.0
2024-04-07,arbitrum,977200.0
2024-04-08,arbitrum,1829507.0
2024-04-09,arbitrum,1779482.0
2024-04-10,arbitrum,1563162.0
2024-04-11,arbitrum,1335221.0
2024-04-12,arbitrum,2516511.0
2024-04-13,arbitrum,2537604.0
2024-04-14,arbitrum,1698105.0
2024-04-15,arbitrum,1494313.0
2024-04-16,arbitrum,1286675.0
2024-04-17,arbitrum,1323447.0
2024-04-18,arbitrum,1154201.0
2024-04-19,arbitrum,1393577.0
2024-04-20,arbitrum,1127990.0
2024-04-21,arbitrum,821533.0
2024-04-22,arbitrum,987691.0
2024-04-23,arbitrum,907771.0
2024-04-24,arbitrum,1311509.0
2024-04-25,arbitrum,1134307.0
2024-04-26,arbitrum,944214.0
2024-04-27,arbitrum,881281.0
2024-04-28,arbitrum,845090.0
2024-04-29,arbitrum,1119313.0
2024-04-30,arbitrum,1624382.0
2024-05-01,arbitrum,1721094.0
2024-05-02,arbitrum,947946.0
2024-05-03,arbitrum,953071.0
2024-05-04,arbitrum,633128.0
2024-05-05,arbitrum,684384.0
2024-05-06,arbitrum,825861.0
2024-05-07,arbitrum,717653.0
2024-05-08,arbitrum,988220.0
2024-05-09,arbitrum,717608.0
2024-05-10,arbitrum,872871.0
2024-05-11,arbitrum,528265.0
2024-05-12,arbitrum,457992.0
2024-05-13,arbitrum,774491.0
2024-05-14,arbitrum,704519.0
2024-05-15,arbitrum,953108.0
2024-05-16,arbitrum,818842.0
2024-05-17,arbitrum,834720.0
2024-05-18,arbitrum,639454.0
2024-05-19,arbitrum,666824.0
2024-05-20,arbitrum,1642909.0
2024-05-21,arbitrum,1940113.0
2024-05-22,arbitrum,1626445.0
2024-05-23,arbitrum,2523164.0
2024-05-24,arbitrum,1344422.0
2024-05-25,arbitrum,730038.0
2024-05-26,arbitrum,1049275.0
2024-05-27,arbitrum,1167482.0
2024-05-28,arbitrum,1296348.0
2024-05-29,arbitrum,1021467.0
2024-05-30,arbitrum,1066004.0
2024-05-31,arbitrum,1031344.0
2024-06-01,arbitrum,642467.0
2024-06-02,arbitrum,716687.0
2024-06-03,arbitrum,990545.0
2024-06-04,arbitrum,1055991.0
2024-06-05,arbitrum,1039288.0
2024-06-06,arbitrum,902203.0
2024-06-07,arbitrum,1186788.0
2024-06-08,arbitrum,756250.0
2024-06-09,arbitrum,532545.0
2024-06-10,arbitrum,782056.0
2024-06-11,arbitrum,1259509.0
2024-06-12,arbitrum,1267853.0
2024-06-13,arbitrum,1100110.0
2024-06-14,arbitrum,1029976.0
2024-06-15,arbitrum,864203.0
2024-06-16,arbitrum,622546.0
2024-06-17,arbitrum,915842.0
2024-06-18,arbitrum,1511561.0
2024-06-19,arbitrum,990108.0
2024-06-20,arbitrum,1350195.0
2024-06-21,arbitrum,1207398.0
2024-06-22,arbitrum,845608.0
2024-06-23,arbitrum,775517.0
2024-06-24,arbitrum,1521042.0
2024-06-25,arbitrum,926285.0
2024-06-26,arbitrum,725253.0
2024-06-27,arbitrum,692909.0
2024-06-28,arbitrum,696016.0
2024-06-29,arbitrum,406383.0
2024-06-30,arbitrum,586473.0
2024-07-01,arbitrum,758419.0
2024-07-02,arbitrum,703388.0
2024-07-03,arbitrum,1231000.0
2024-07-04,arbitrum,1601038.0
2024-07-05,arbitrum,1981924.0
2024-07-06,arbitrum,918596.0
2024-07-07,arbitrum,777617.0
2024-07-08,arbitrum,1379086.0
2024-07-09,arbitrum,962199.0
2024-07-10,arbitrum,949701.0
2024-07-11,arbitrum,975128.0
2024-07-12,arbitrum,862544.0
2024-07-13,arbitrum,484634.0
2024-07-14,arbitrum,871164.0
2024-07-15,arbitrum,1111460.0
2024-07-16,arbitrum,1268137.0
2024-07-17,arbitrum,910827.0
2024-07-18,arbitrum,871443.0
2024-07-19,arbitrum,1195878.0
2024-07-20,arbitrum,747705.0
2024-07-21,arbitrum,881027.0
2024-07-22,arbitrum,1044176.0
2024-07-23,arbitrum,1343251.0
2024-07-24,arbitrum,1002177.0
2024-07-25,arbitrum,1203950.0
2024-07-26,arbitrum,797278.0
2024-07-27,arbitrum,879805.0
2024-07-28,arbitrum,559238.0
2024-07-29,arbitrum,994904.0
2024-07-30,arbitrum,800804.0
2024-07-31,arbitrum,849996.0
2024-08-01,arbitrum,1195631.0
2024-08-02,arbitrum,1282142.0
2024-08-03,arbitrum,879470.0
2024-08-04,arbitrum,991832.0
2024-08-05,arbitrum,3314253.0
2024-08-06,arbitrum,1213022.0
2024-08-07,arbitrum,866882.0
2024-08-08,arbitrum,944026.0
2024-08-09,arbitrum,723102.0
2024-08-10,arbitrum,488345.0
2024-08-11,arbitrum,671130.0
2024-08-12,arbitrum,797379.0
2024-08-13,arbitrum,950443.0
2024-08-14,arbitrum,655266.0
2024-08-15,arbitrum,869258.0
2024-08-16,arbitrum,689323.0
2024-08-17,arbitrum,343098.0
2024-08-18,arbitrum,359422.0
2024-08-19,arbitrum,569035.0
2024-08-20,arbitrum,578782.0
2024-08-21,arbitrum,653633.0
2024-08-22,arbitrum,503137.0
2024-08-23,arbitrum,571713.0
2024-08-24,arbitrum,628584.0
2024-08-25,arbitrum,426147.0
2024-08-26,arbitrum,605032.0
2024-08-27,arbitrum,678529.0
2024-08-28,arbitrum,833178.0
2024-08-29,arbitrum,585208.0
2024-08-30,arbitrum,633954.0
2024-08-31,arbitrum,460397.0
2024-09-01,arbitrum,550595.0
2024-09-02,arbitrum,489992.0
2024-09-03,arbitrum,530304.0
2024-09-04,arbitrum,725095.0
2024-09-05,arbitrum,489181.0
2024-09-06,arbitrum,884170.0
2024-09-07,arbitrum,390922.0
2024-09-08,arbitrum,357366.0
2024-09-09,arbitrum,537957.0
2024-09-10,arbitrum,390471.0
2024-09-11,arbitrum,525122.0
2024-09-12,arbitrum,421490.0
2024-09-13,arbitrum,401157.0
2024-09-14,arbitrum,342968.0
2024-09-15,arbitrum,287248.0
2024-09-16,arbitrum,440259.0
2024-09-17,arbitrum,452563.0
2024-09-18,arbitrum,488578.0
2024-09-19,arbitrum,672714.0
2024-09-20,arbitrum,650194.0
2024-09-21,arbitrum,484873.0
2024-09-22,arbitrum,481359.0
2024-09-23,arbitrum,565457.0
2024-09-24,arbitrum,591804.0
2024-09-25,arbitrum,547033.0
2024-09-26,arbitrum,669933.0
2024-09-27,arbitrum,689373.0
2024-09-28,arbitrum,458950.0
2024-09-29,arbitrum,420444.0
2024-09-30,arbitrum,679967.0
2024-10-01,arbitrum,955259.0
2024-10-02,arbitrum,697996.0
2024-10-03,arbitrum,674271.0
2024-10-04,arbitrum,509842.0
2024-10-05,arbitrum,344110.0
2024-10-06,arbitrum,347273.0
2024-10-07,arbitrum,911966.0
2024-10-08,arbitrum,641127.0
2024-10-09,arbitrum,615324.0
2024-10-10,arbitrum,546683.0
2024-10-11,arbitrum,517741.0
2024-10-12,arbitrum,380097.0
2024-10-13,arbitrum,385054.0
2024-10-14,arbitrum,768922.0
2024-10-15,arbitrum,891622.0
2024-10-16,arbitrum,927035.0
2024-10-17,arbitrum,601094.0
2024-10-18,arbitrum,820184.0
2024-10-19,arbitrum,385667.0
2024-10-20,arbitrum,663361.0
2024-10-21,arbitrum,777722.0
2024-10-22,arbitrum,696099.0
2024-10-23,arbitrum,697464.0
2024-10-24,arbitrum,706209.0
2024-10-25,arbitrum,800424.0
2024-10-26,arbitrum,484696.0
2024-10-27,arbitrum,450992.0
2024-10-28,arbitrum,784505.0
2024-10-29,arbitrum,930094.0
2024-10-30,arbitrum,916796.0
2024-10-31,arbitrum,767416.0
2024-11-01,arbitrum,777173.0
2024-11-02,arbitrum,514466.0
2024-11-03,arbitrum,771307.0
2024-11-04,arbitrum,748667.0
2024-11-05,arbitrum,738975.0
2024-11-06,arbitrum,1509867.0
2024-11-07,arbitrum,1386935.0
2024-11-08,arbitrum,1132150.0
2024-11-09,arbitrum,1108164.0
2024-11-10,arbitrum,1666635.0
2024-11-11,arbitrum,2185114.0
2024-11-12,arbitrum,2521968.0
2024-11-13,arbitrum,2173256.0
2024-11-14,arbitrum,1668773.0
2024-11-15,arbitrum,1357282.0
2024-11-16,arbitrum,1113275.0
2024-11-17,arbitrum,1093026.0
2024-11-18,arbitrum,1384456.0
2024-11-19,arbitrum,1364171.0
2024-11-20,arbitrum,1370287.0
2024-11-21,arbitrum,2118306.0
2024-11-22,arbitrum,1658351.0
2024-11-23,arbitrum,1727602.0
2024-11-24,arbitrum,1343369.0
2024-11-25,arbitrum,1963765.0
2024-11-26,arbitrum,1730513.0
2024-11-27,arbitrum,1551870.0
2024-11-28,arbitrum,1256788.0
2024-11-29,arbitrum,1221907.0
2024-11-30,arbitrum,1430880.0
2024-12-01,arbitrum,1495040.0
2024-12-02,arbitrum,2428275.0
2024-12-03,arbitrum,1929559.0
2024-12-04,arbitrum,2550639.0
2024-12-05,arbitrum,2486883.0
2024-12-06,arbitrum,2219270.0
2024-12-07,arbitrum,1541934.0
2024-12-08,arbitrum,1218529.0
2024-12-09,arbitrum,2379735.0
2024-12-10,arbitrum,2345968.0
2024-12-11,arbitrum,1502935.0
2024-12-12,arbitrum,1891290.0
2024-12-13,arbitrum,1522517.0
2024-12-14,arbitrum,1189838.0
2024-12-15,arbitrum,1142267.0
2024-12-16,arbitrum,1956560.0
2024-12-17,arbitrum,2068335.0
2024-12-18,arbitrum,2120183.0
2024-12-19,arbitrum,2528213.0
2024-12-20,arbitrum,2547510.0
2024-12-21,arbitrum,1756883.0
2024-12-22,arbitrum,1639172.0
2024-12-23,arbitrum,1465214.0
2024-12-24,arbitrum,1227693.0
2024-12-25,arbitrum,965115.0
2024-12-26,arbitrum,1106092.0
2024-12-27,arbitrum,1164923.0
2024-12-28,arbitrum,932750.0
2024-12-29,arbitrum,912681.0
2024-12-30,arbitrum,1228457.0
2024-12-31,arbitrum,1067691.0
2025-01-01,arbitrum,828961.0
2025-01-02,arbitrum,1079608.0
2025-01-03,arbitrum,1350465.0
2025-01-04,arbitrum,1022648.0
2025-01-05,arbitrum,792843.0
2025-01-06,arbitrum,1119766.0
2025-01-07,arbitrum,1486258.0
2025-01-08,arbitrum,1518781.0
2025-01-09,arbitrum,1371930.0
2025-01-10,arbitrum,1138307.0
2025-01-11,arbitrum,982678.0
2025-01-12,arbitrum,608392.0
2025-01-13,arbitrum,1468712.0
2025-01-14,arbitrum,1105343.0
2025-01-15,arbitrum,1179206.0
2025-01-16,arbitrum,1273096.0
2025-01-17,arbitrum,1251877.0
2025-01-18,arbitrum,1640065.0
2025-01-19,arbitrum,2233999.0
2025-01-20,arbitrum,2740896.0
2025-01-21,arbitrum,2014107.0
2025-01-22,arbitrum,1268673.0
2025-01-23,arbitrum,2695211.0
2025-01-24,arbitrum,1712383.0
2025-01-25,arbitrum,1083176.0
2025-01-26,arbitrum,980090.0
2025-01-27,arbitrum,2121462.0
2025-01-28,arbitrum,1682067.0
2025-01-29,arbitrum,1867439.0
2025-01-30,arbitrum,1577191.0
2025-01-31,arbitrum,1655020.0
2025-02-01,arbitrum,1562231.0
2025-02-02,arbitrum,1904299.0
2025-02-03,arbitrum,3702998.0
2025-02-04,arbitrum,2160760.0
2025-02-05,arbitrum,1481596.0
2025-02-06,arbitrum,1406810.0
2025-02-07,arbitrum,1247715.0
2025-02-08,arbitrum,959575.0
2025-02-09,arbitrum,1071904.0
2025-02-10,arbitrum,1121557.0
2025-02-11,arbitrum,1301105.0
2025-02-12,arbitrum,1276174.0
2025-02-13,arbitrum,1178611.0
2025-02-14,arbitrum,1008611.0
2025-02-15,arbitrum,698187.0
2025-02-16,arbitrum,646025.0
2025-02-17,arbitrum,1024283.0
2025-02-18,arbitrum,1164432.0
2025-02-19,arbitrum,964463.0
2025-02-20,arbitrum,1463294.0
2025-02-21,arbitrum,1553146.0
2025-02-22,arbitrum,938083.0
2025-02-23,arbitrum,861293.0
2025-02-24,arbitrum,1777605.0
2025-02-25,arbitrum,3886078.0
2025-02-26,arbitrum,1284427.0
2025-02-27,arbitrum,1098044.0
2025-02-28,arbitrum,1688835.0
2025-03-01,arbitrum,992478.0
2025-03-02,arbitrum,1416913.0
2025-03-03,arbitrum,1393117.0
2025-03-04,arbitrum,1569522.0
2025-03-05,arbitrum,1179188.0
2025-03-06,arbitrum,1172301.0
2025-03-07,arbitrum,1142931.0
2025-03-08,arbitrum,700892.0
2025-03-09,arbitrum,887032.0
2025-03-10,arbitrum,1536253.0
2025-03-11,arbitrum,1127197.0
2025-03-12,arbitrum,1521690.0
2025-03-13,arbitrum,1373309.0
2025-03-14,arbitrum,619400.0
2025-03-15,arbitrum,646527.0
2025-03-16,arbitrum,575231.0
2025-03-17,arbitrum,567223.0
2025-03-18,arbitrum,568506.0
2025-03-19,arbitrum,1299096.0
2025-03-20,arbitrum,668838.0
2025-03-21,arbitrum,999805.0
2025-03-22,arbitrum,454728.0
2025-03-23,arbitrum,469142.0
2025-03-24,arbitrum,650459.0
2025-03-25,arbitrum,654629.0
2025-03-26,arbitrum,1179117.0
2025-03-27,arbitrum,596735.0
2025-03-28,arbitrum,1132401.0
2025-03-29,arbitrum,691841.0
2025-03-30,arbitrum,496394.0
2025-03-31,arbitrum,798370.0
2025-04-01,arbitrum,640895.0
2025-04-02,arbitrum,988853.0
2025-04-03,arbitrum,1020679.0
2025-04-04,arbitrum,795522.0
2025-04-05,arbitrum,514660.0
2025-04-06,arbitrum,1152827.0
2025-04-07,arbitrum,2621048.0
2025-04-08,arbitrum,1693805.0
2025-04-09,arbitrum,1722987.0
2025-04-10,arbitrum,1389120.0
2025-04-11,arbitrum,867144.0
2025-04-12,arbitrum,743756.0
2025-04-13,arbitrum,1260250.0
2025-04-14,arbitrum,796103.0
2025-04-15,arbitrum,1573527.0
2025-04-16,arbitrum,866537.0
2025-04-17,arbitrum,837670.0
2025-04-18,arbitrum,524208.0
2025-04-19,arbitrum,483340.0
2025-04-20,arbitrum,585148.0
2025-04-21,arbitrum,1056737.0
2025-04-22,arbitrum,1123432.0
2025-04-23,arbitrum,2034462.0
2025-04-24,arbitrum,823058.0
2025-04-25,arbitrum,774163.0
2025-04-26,arbitrum,693352.0
2025-04-27,arbitrum,439840.0
2025-04-28,arbitrum,543640.0
2025-04-29,arbitrum,624790.0
2025-04-30,arbitrum,598407.0
2025-05-01,arbitrum,854103.0
2025-05-02,arbitrum,1450650.0
2025-05-03,arbitrum,563808.0
2025-05-04,arbitrum,493510.0
2025-05-05,arbitrum,640171.0
2025-05-06,arbitrum,820919.0
2025-05-07,arbitrum,879386.0
2025-05-08,arbitrum,1653339.0
2025-05-09,arbitrum,1468100.0
2025-05-10,arbitrum,2024353.0
2025-05-11,arbitrum,1108730.0
2025-05-12,arbitrum,3220656.0
2025-05-13,arbitrum,1297421.0
2025-05-14,arbitrum,1187637.0
2025-05-15,arbitrum,1356816.0
2025-05-16,arbitrum,897031.0
2025-05-17,arbitrum,782803.0
2025-05-18,arbitrum,1034862.0
2025-05-19,arbitrum,1239708.0
2025-05-20,arbitrum,2031824.0
2025-05-21,arbitrum,1413374.0
2025-05-22,arbitrum,1552205.0
2025-05-23,arbitrum,1478673.0
2025-05-24,arbitrum,708103.0
2025-05-25,arbitrum,693235.0
2025-05-26,arbitrum,783879.0
2025-05-27,arbitrum,2204066.0
2025-05-28,arbitrum,1220419.0
2025-05-29,arbitrum,1304498.0
2025-05-30,arbitrum,1152395.0
2025-05-31,arbitrum,767342.0
2025-06-01,arbitrum,603812.0
2025-06-02,arbitrum,893930.0
2025-06-03,arbitrum,1236481.0
2025-06-04,arbitrum,1461469.0
2025-06-05,arbitrum,1463686.0
2025-06-06,arbitrum,1263973.0
2025-06-07,arbitrum,705353.0
2025-06-08,arbitrum,604922.0
2025-06-09,arbitrum,982731.0
2025-06-10,arbitrum,1876836.0
2025-06-11,arbitrum,1488817.0
2025-06-12,arbitrum,1290696.0
2025-06-13,arbitrum,2358062.0
2025-06-14,arbitrum,641260.0
2025-06-15,arbitrum,581644.0
2025-06-16,arbitrum,991563.0
2025-06-17,arbitrum,1121737.0
2025-06-18,arbitrum,1320194.0
2025-06-19,arbitrum,2331683.0
2025-06-20,arbitrum,1921261.0
2025-06-21,arbitrum,1008067.0
2025-06-22,arbitrum,1484713.0
2025-06-23,arbitrum,1261897.0
2025-06-24,arbitrum,1395069.0
2025-06-25,arbitrum,1247720.0
2025-06-26,arbitrum,877203.0
2025-06-27,arbitrum,1585298.0
2025-06-28,arbitrum,653601.0
2025-06-29,arbitrum,649510.0
2025-06-30,arbitrum,895834.0
2025-07-01,arbitrum,786208.0
2025-07-02,arbitrum,1092274.0
2025-07-03,arbitrum,935523.0
2025-07-04,arbitrum,1482802.0
2025-07-05,arbitrum,468975.0
2025-07-06,arbitrum,511376.0
2025-07-07,arbitrum,544150.0
2025-07-08,arbitrum,841207.0
2025-07-09,arbitrum,2171651.0
2025-07-10,arbitrum,1282882.0
2025-07-11,arbitrum,2065566.0
2025-07-12,arbitrum,1003991.0
2025-07-13,arbitrum,821646.0
2025-07-14,arbitrum,1241969.0
2025-07-15,arbitrum,1290768.0
2025-07-16,arbitrum,1464555.0
2025-07-17,arbitrum,1952069.0
2025-07-18,arbitrum,2549529.0
2025-07-19,arbitrum,908143.0
2025-07-20,arbitrum,1165832.0
2025-07-21,arbitrum,1575155.0
2025-07-22,arbitrum,1354680.0
2025-07-23,arbitrum,1415779.0
2025-07-24,arbitrum,1525565.0
2025-07-25,arbitrum,2479909.0
2025-07-26,arbitrum,969756.0
2025-07-27,arbitrum,1056611.0
2025-07-28,arbitrum,1896647.0
2025-07-29,arbitrum,1330415.0
2025-07-30,arbitrum,1534966.0
2025-07-31,arbitrum,1904384.0
2025-08-01,arbitrum,2471688.0
2025-08-02,arbitrum,1159543.0
2025-08-03,arbitrum,845368.0
2025-08-04,arbitrum,1570908.0
2025-08-05,arbitrum,1176496.0
2025-08-06,arbitrum,1308312.0
2025-08-07,arbitrum,1410274.0
2025-08-08,arbitrum,2113793.0
2025-08-09,arbitrum,1377553.0
2025-08-10,arbitrum,1330696.0
2025-08-11,arbitrum,1456626.0
2025-08-12,arbitrum,1560672.0
2025-08-13,arbitrum,1865454.0
2025-08-14,arbitrum,1999289.0
2025-08-15,arbitrum,2005422.0
2025-08-16,arbitrum,867681.0
2025-08-17,arbitrum,1010930.0
2025-08-18,arbitrum,1489549.0
2025-08-19,arbitrum,1237008.0
2025-08-20,arbitrum,1255481.0
2025-08-21,arbitrum,1550568.0
2025-08-22,arbitrum,2300988.0
2025-08-23,arbitrum,984303.0
2025-08-24,arbitrum,1210274.0
2025-08-25,arbitrum,1672817.0
2025-08-26,arbitrum,1230683.0
2025-08-27,arbitrum,1334712.0
2025-08-28,arbitrum,1378257.0
2025-08-29,arbitrum,2157610.0
2025-08-30,arbitrum,850008.0
2025-08-31,arbitrum,708822.0
2025-09-01,arbitrum,1349332.0
2025-09-02,arbitrum,1328550.0
2025-09-03,arbitrum,1096370.0
2025-09-04,arbitrum,1196159.0
2025-09-05,arbitrum,1799481.0
2025-09-06,arbitrum,684995.0
2025-09-07,arbitrum,820462.0
2025-09-08,arbitrum,1262500.0
2025-09-09,arbitrum,1505877.0
2025-09-10,arbitrum,1457417.0
2025-09-11,arbitrum,1710155.0
2025-09-12,arbitrum,2093708.0
2025-09-13,arbitrum,1363784.0
2025-09-14,arbitrum,1095477.0
2025-09-15,arbitrum,1642303.0
2025-09-16,arbitrum,1557526.0
2025-09-17,arbitrum,1578026.0
2025-09-18,arbitrum,1649314.0
2025-09-19,arbitrum,1854390.0
2025-09-20,arbitrum,1026580.0
2025-09-21,arbitrum,897178.0
2025-09-22,arbitrum,2160116.0
2025-09-23,arbitrum,1888406.0
2025-09-24,arbitrum,1760733.0
2025-09-25,arbitrum,2380525.0
2025-09-26,arbitrum,2577252.0
2025-09-27,arbitrum,1896905.0
2025-09-28,arbitrum,1559205.0
2025-09-29,arbitrum,2952110.0
2025-09-30,arbitrum,2042412.0
2025-10-01,arbitrum,1955897.0
2025-10-02,arbitrum,1871470.0
2025-10-03,arbitrum,2905789.0
2025-10-04,arbitrum,1687744.0
2025-10-05,arbitrum,1769697.0
2025-10-06,arbitrum,2056674.0
2025-10-07,arbitrum,2234521.0
2025-10-08,arbitrum,2315936.0
2025-10-09,arbitrum,2203305.0
2025-10-10,arbitrum,5685434.0
2025-10-11,arbitrum,2276821.0
2025-10-12,arbitrum,2079606.0
2025-10-13,arbitrum,1754727.0
2025-10-14,arbitrum,1979478.0
2025-10-15,arbitrum,2085246.0
2025-10-16,arbitrum,1827523.0
2025-10-17,arbitrum,2555288.0
2025-10-18,arbitrum,873744.0
2025-10-19,arbitrum,999769.0
2025-10-20,arbitrum,1173803.0
2025-10-21,arbitrum,1506529.0
2025-10-22,arbitrum,1679118.0
2025-10-23,arbitrum,1255686.0
2025-10-24,arbitrum,2289214.0
2025-10-25,arbitrum,946514.0
2025-10-26,arbitrum,1023024.0
2025-10-27,arbitrum,1429260.0
2025-10-28,arbitrum,1398405.0
2025-10-29,arbitrum,1634885.0
2025-10-30,arbitrum,1857450.0
