anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
EUR,2029-07-31,1.0,23.65180578281223,0.22701878935818465,-0.5000000086384933,19.599519425493256,2.2666666666666666,12.424833278640502,0.9786407766990292,-0.0039465327746739665,9
GBP,2029-07-31,1.0,23.65180578281223,0.22701878935818465,-0.5000000086384933,19.599519425493256,1.2666666666666666,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2029-07-31,1.0,23.65180578281223,0.22701878935818465,-0.5000000086384933,19.599519425493256,2.2666666666666666,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2029-07-31,1.0,23.65180578281223,0.22701878935818465,-0.5000000086384933,19.599519425493256,1.2666666666666666,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-08-31,1.0,23.615985719810183,0.22701878935818465,-0.500000005802121,19.58799903115663,0.25,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-08-31,1.0,23.615985719810183,0.22701878935818465,-0.500000005802121,19.58799903115663,1.25,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-08-31,1.0,23.615985719810183,0.22701878935818465,-0.500000005802121,19.58799903115663,1.25,1.6605546206111352,1.0,-0.0028307697692661836,2
CNY,2029-08-31,1.0,23.615985719810183,0.22701878935818465,-0.500000005802121,19.58799903115663,-1.75,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-08-31,1.0,23.615985719810183,0.22701878935818465,-0.500000005802121,19.58799903115663,2.25,12.424833278640502,0.9786407766990292,-0.0039465327746739665,9
GBP,2029-08-31,1.0,23.615985719810183,0.22701878935818465,-0.500000005802121,19.58799903115663,1.25,4.967505954602229,1.0,-0.009480026943746823,1
JPY,2029-08-31,1.0,23.615985719810183,0.22701878935818465,-0.500000005802121,19.58799903115663,2.25,6.834188916959533,1.0,-0.012305198001912387,1
SGD,2029-08-31,1.0,23.615985719810183,0.22701878935818465,-0.500000005802121,19.58799903115663,1.25,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-09-30,1.0,23.580165656808138,0.22701878935818465,-0.5000000038970462,19.576478636493782,0.23333333333333328,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-09-30,1.0,23.580165656808138,0.22701878935818465,-0.5000000038970462,19.576478636493782,1.2333333333333334,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
