anchor,month_end,const,log_DEX,z_DXY,z_VIX,log_S_nonUSD,Pol_anchor_l1,sigma_offpeg_l1,tail1_l1,dlog_usd_per_anchor,N_anchor_fc
EUR,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.140533363542872,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.140533363542872,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.140533363542872,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2029-03-31,1.0,23.92841936815375,0.7270187893581846,-4.244659603434807e-08,20.140533363542872,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.13008510269882,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.13008510269882,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.13008510269882,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.13008510269882,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.13008510269882,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.13008510269882,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.13008510269882,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2029-04-30,1.0,23.89593263848504,0.7270187893581846,-2.8509634617926712e-08,20.13008510269882,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-05-31,1.0,23.863445908816324,0.7270187893581846,-1.9148750229094865e-08,20.1196368204143,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-05-31,1.0,23.863445908816324,0.7270187893581846,-1.9148750229094865e-08,20.1196368204143,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-05-31,1.0,23.863445908816324,0.7270187893581846,-1.9148750229094865e-08,20.1196368204143,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2029-05-31,1.0,23.863445908816324,0.7270187893581846,-1.9148750229094865e-08,20.1196368204143,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-05-31,1.0,23.863445908816324,0.7270187893581846,-1.9148750229094865e-08,20.1196368204143,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2029-05-31,1.0,23.863445908816324,0.7270187893581846,-1.9148750229094865e-08,20.1196368204143,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2029-05-31,1.0,23.863445908816324,0.7270187893581846,-1.9148750229094865e-08,20.1196368204143,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2029-05-31,1.0,23.863445908816324,0.7270187893581846,-1.9148750229094865e-08,20.1196368204143,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-06-30,1.0,23.830959179147612,0.7270187893581846,-1.2861428773369987e-08,20.109188522927212,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-06-30,1.0,23.830959179147612,0.7270187893581846,-1.2861428773369987e-08,20.109188522927212,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-06-30,1.0,23.830959179147612,0.7270187893581846,-1.2861428773369987e-08,20.109188522927212,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2029-06-30,1.0,23.830959179147612,0.7270187893581846,-1.2861428773369987e-08,20.109188522927212,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-06-30,1.0,23.830959179147612,0.7270187893581846,-1.2861428773369987e-08,20.109188522927212,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2029-06-30,1.0,23.830959179147612,0.7270187893581846,-1.2861428773369987e-08,20.109188522927212,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2029-06-30,1.0,23.830959179147612,0.7270187893581846,-1.2861428773369987e-08,20.109188522927212,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2029-06-30,1.0,23.830959179147612,0.7270187893581846,-1.2861428773369987e-08,20.109188522927212,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-07-31,1.0,23.798472449478897,0.7270187893581846,-8.638493263688787e-09,20.098740214670556,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-07-31,1.0,23.798472449478897,0.7270187893581846,-8.638493263688787e-09,20.098740214670556,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
CHF,2029-07-31,1.0,23.798472449478897,0.7270187893581846,-8.638493263688787e-09,20.098740214670556,2.0,1.6605546206111352,1.0,-0.0028307697692661836,3
CNY,2029-07-31,1.0,23.798472449478897,0.7270187893581846,-8.638493263688787e-09,20.098740214670556,-1.0,19.439895252955598,1.0,0.001101761436823212,1
EUR,2029-07-31,1.0,23.798472449478897,0.7270187893581846,-8.638493263688787e-09,20.098740214670556,3.0,12.424833278640502,0.9786407766990292,-0.0039465327746739665,14
GBP,2029-07-31,1.0,23.798472449478897,0.7270187893581846,-8.638493263688787e-09,20.098740214670556,2.0,4.967505954602229,1.0,-0.009480026943746823,2
JPY,2029-07-31,1.0,23.798472449478897,0.7270187893581846,-8.638493263688787e-09,20.098740214670556,3.0,6.834188916959533,1.0,-0.012305198001912387,2
SGD,2029-07-31,1.0,23.798472449478897,0.7270187893581846,-8.638493263688787e-09,20.098740214670556,2.0,0.22625520366662322,0.967741935483871,-0.004894686655439301,1
AUD,2029-08-31,1.0,23.765985719810182,0.7270187893581846,-5.802120979480458e-09,20.08829189879127,1.0,9.197434523024127,0.967741935483871,-0.0010620022892219305,1
CAD,2029-08-31,1.0,23.765985719810182,0.7270187893581846,-5.802120979480458e-09,20.08829189879127,2.0,0.2701830570576552,0.9666666666666667,-0.005822031691538476,1
